             UB              LB           Time(s)
            872             528               0.8
            872             550               1.9
            872             553               2.3
            872             572               3.6
            872             577               5.7
            872             579               6.3
            872             585               8.8
            872             588              10.8
            872             590              12.1
            872             592              13.1
            872             593              14.7
            872             595              15.7
            872             598              17.2
            872             601              19.0
            872             602              20.3
            872             603              21.4
            872             605              22.5
            872             606              23.8
            872             607              24.7
            872             608              25.5
            872             610              27.5
            872             611              28.4
            872             612              37.1
            872             615              39.4
            872             617              42.2
            872             618              43.9
            869             618              46.2
            869             619              52.3
            869             620              55.7
            869             621              61.9
            869             622              63.6
            869             624              65.2
            869             625              66.4
            869             627              67.0
            869             628              70.1
            869             629              73.7
            869             633             101.0
            869             636             130.6
            857             636             142.2
            855             636             143.8
            855             637             172.3
            846             637             179.1
            815             637             188.3
            815             638             239.3
            815             640             312.8
            802             640             374.6
            800             640             381.5
            800             646             383.8
            798             646             392.8
            798             651             443.8
            798             652             465.1
            791             652             474.0
            791             653             483.3
            791             654             528.6
            773             654             536.1
            773             655             543.9
            773             656             551.6
            773             657             556.4
            773             658             574.7
            773             659             652.2
            773             660             675.2
            765             660             686.2
            765             661             691.4
            765             662             743.2
            765             663             783.0
            765             664             836.0
            765             665             875.8
            765             667             902.1
            765             668             979.8
            765             669            1046.6
            765             670            1079.6
            765             671            1152.2
            765             672            1167.9
            765             673            1258.6
            765             674            1344.8
            765             675            1411.0
            765             676            1501.5
            765             677            1548.6
            765             678            1622.0
            765             679            1748.3
            765             680            1818.1
            765             681            1943.7
            765             682            1976.0
            765             683            2104.1
            758             683            2215.7
            758             684            2255.2
            758             685            2437.4
            758             686            2613.2
            758             687            2733.4
            758             688            2836.6
            758             689            2984.3
            758             690            3133.8
            758             691            3377.2

../solutions/ILP1/R06_10_03_02         690.276             691             758             734              12         0.08839        3600.100               0

