             UB              LB           Time(s)
            801             503               0.3
            801             528               0.8
            801             530               1.0
            801             548               1.4
            801             566               2.1
            801             567               2.2
            801             571               2.8
            801             572               3.1
            801             573               3.3
            801             574               3.6
            801             579               4.0
            801             580               4.1
            801             582               4.3
            801             583               4.4
            801             585               4.7
            801             586               4.9
            801             587               5.2
            801             588               7.5
            801             589               7.9
            801             591               8.3
            801             592               8.6
            801             593               9.3
            801             594               9.7
            801             596              10.0
            801             602              10.2
            768             602              19.0
            768             603              20.5
            768             612              23.2
            768             614              33.2
            768             615              36.4
            768             619              38.8
            748             619              48.4
            748             620              82.5
            743             620              83.8
            743             621              88.5
            743             622              94.2
            736             622              94.7
            736             623              99.0
            736             624             101.1
            736             625             104.5
            736             626             105.8
            736             627             106.6
            736             629             107.3
            736             631             108.2
            736             632             113.1
            736             634             114.7
            736             635             120.1
            736             637             121.9
            736             638             122.6
            736             639             125.9
            736             640             126.9
            736             642             128.3
            736             643             130.9
            736             644             139.7
            736             647             140.3
            736             648             149.1
            736             649             151.0
            736             650             155.1
            736             651             156.1
            736             652             159.6
            736             653             160.6
            736             654             165.3
            736             655             169.3
            734             655             173.8
            734             656             178.5
            734             657             182.5
            731             657             189.7
            731             658             190.2
            731             659             200.5
            731             660             210.0
            731             661             217.2
            731             662             230.2
            731             663             235.7
            731             664             241.4
            731             665             246.8
            731             666             247.7
            731             667             251.8
            731             668             259.6
            731             669             270.5
            731             670             277.6
            731             671             280.0
            731             672             289.6
            731             673             300.1
            731             674             306.4
            731             675             314.5
            731             676             321.2
            731             677             331.7
            731             678             337.0
            731             679             342.9
            731             680             348.6
            731             681             358.4
            731             682             373.6
            731             683             376.9
            731             684             384.1
            731             685             388.3
            731             686             392.8
            731             687             396.3
            731             688             405.7
            731             689             416.1
            731             690             430.5
            731             691             435.7
            731             692             446.3
            731             693             453.4
            731             694             466.6
            731             695             473.6
            731             696             482.0
            731             697             489.0
            731             698             498.2
            731             699             504.8
            731             700             511.6
            731             701             517.4
            731             702             528.7
            731             703             538.8
            731             704             546.9
            731             705             556.4
            731             706             565.1
            731             707             578.9
            731             708             588.2
            731             709             596.3
            731             710             600.9
            731             711             608.4
            731             712             615.4
            731             713             622.6
            731             714             628.3
            731             715             643.1
            731             716             649.5
            731             717             654.0
            731             718             660.9
            731             719             666.1
            731             720             670.1
            731             721             672.9
            731             722             674.9
            731             723             677.1
            731             724             678.8
            731             725             680.4
            731             726             681.0
            731             727             681.5
            731             728             681.9
            731             729             682.1
            731             730             682.3
            731             731             682.3

../solutions/ILP1/R06_08_03_10         731.000             731             731             701               3         0.00000         682.330               1

