             UB              LB           Time(s)
            689             421               4.0
            689             432               9.3
            689             440              15.4
            689             441              16.7
            689             445              26.7
            689             446              29.8
            689             450              40.9
            689             453              50.7
            689             454              57.7
            689             455              62.7
            689             456              67.7
            689             457              72.7
            689             458              78.0
            689             459             124.9
            689             461             139.2
            689             463             149.2
            689             464             156.2
            689             465             168.8
            689             466             222.0
            689             467             266.8
            689             468             639.1
            689             472             834.6
            675             472            1466.5
            653             472            1649.4
            653             473            2028.7
            653             474            2118.9
            653             475            2151.2
            653             476            2213.7

../solutions/ILP1/R07_12_04_05         475.428             476             653             618               7         0.27106        3600.017               0

