             UB              LB           Time(s)
            689             419               3.6
            689             430               8.1
            689             431               9.3
            689             436              13.5
            689             437              14.9
            689             442              23.5
            689             446              33.5
            689             448              43.5
            689             450              58.2
            689             451              68.5
            689             452              78.1
            689             453              83.6
            689             455              92.6
            689             456              99.1
            689             457             107.8
            689             458             117.6
            689             459             131.0
            689             460             145.0
            689             461             205.8
            689             464             533.3
            669             464             638.1
            618             464             696.9
            618             467             708.8
            600             467             787.8
            600             468             964.7
            563             468            2805.5
            563             472            2845.9
            563             473            3004.0
            563             474            3074.1
            563             476            3496.8

../solutions/ILP1/R07_12_04_01         475.304             476             563             546              17         0.15453        3600.019               0

