             UB              LB           Time(s)
            751             507               3.9
            751             518               8.4
            751             523              11.6
            751             531              17.9
            751             532              19.4
            751             535              25.3
            751             536              27.0
            751             538              30.8
            751             540              35.6
            751             541              41.7
            751             542              47.6
            751             543              55.2
            751             544              64.6
            751             545              70.4
            751             546              77.3
            751             547              82.1
            751             548             105.7
            751             549             110.5
            751             550             115.8
            751             551             120.3
            751             552             197.1
            751             553             202.0
            751             554             220.0
            751             557             226.4
            751             559             236.2
            751             560             243.6
            751             561             523.8
            751             565             697.3
            751             566             783.1
            751             568            2622.0
            751             569            2662.6
            751             570            2700.7
            751             571            2930.5
            751             572            2985.2
            751             573            3085.8
            751             576            3187.8
            751             577            3531.9
            751             578            3584.4

../solutions/ILP1/R09_12_03_10         577.654             578             751             751               0         0.23036        3600.021               0

