             UB              LB           Time(s)
            904            -242               0.9
            904             521               1.7
            904             540               2.9
            904             541               3.2
            904             555               3.9
            904             557               4.2
            904             568               5.2
            904             569               5.5
            904             573               6.7
            904             574               7.1
            904             575               7.5
            904             576               9.0
            904             577               9.2
            904             578               9.8
            904             580              10.5
            904             582              11.3
            904             583              12.0
            904             585              12.5
            904             586              13.1
            904             587              14.1
            904             588              15.5
            904             589              16.4
            904             590              23.4
            904             591              25.1
            904             592              25.3
            904             593              27.2
            904             594              30.4
            904             595              30.9
            904             596              31.3
            904             597              32.6
            903             597              46.7
            896             597              59.2
            884             597              72.0
            884             598             111.4
            884             599             116.5
            884             600             119.3
            884             601             121.6
            884             602             123.5
            884             603             127.2
            884             604             130.2
            884             605             132.9
            884             606             141.9
            879             606             145.8
            879             607             151.3
            879             608             159.2
            879             609             172.8
            879             610             187.6
            879             611             188.2
            879             612             189.2
            879             613             189.6
            860             613             208.2
            846             613             238.0
            846             616             241.1
            817             616             243.7
            817             618             285.9
            817             620             301.2
            817             622             318.6
            817             623             329.9
            796             623             338.6
            796             624             348.5
            796             625             367.7
            794             625             368.8
            794             626             392.1
            794             627             396.0
            794             628             401.5
            794             629             423.6
            774             629             429.2
            774             630             441.5
            774             631             462.9
            774             632             473.8
            774             633             475.5
            774             634             495.0
            771             634             497.3
            750             634             519.0
            742             634             523.1
            742             635             529.6
            742             636             545.6
            742             637             577.3
            742             638             616.7
            742             639             657.0
            742             640             670.5
            742             641             676.9
            742             642             707.9
            742             643             733.3
            739             643             742.0
            739             644             781.6
            739             645             805.8
            736             645             818.5
            736             646             820.9
            736             647             842.3
            736             648             881.4
            736             649             896.5
            736             650             930.4
            736             651             946.7
            736             652             981.4
            736             653            1022.6
            736             654            1055.2
            736             655            1089.9
            736             656            1109.4
            736             657            2128.5
            736             658            2142.0
            736             660            2151.7
            736             661            2156.2
            736             662            2159.5
            736             663            2169.2
            736             664            2171.0
            736             665            2175.7
            736             669            2229.4
            736             670            2297.5
            736             671            2307.7
            736             672            2321.7
            736             673            2328.9
            736             674            2340.5
            736             675            2344.2
            736             676            2348.1
            736             677            2378.3
            736             678            2382.8
            736             679            2391.2
            736             680            2416.8
            736             681            2439.0
            736             682            2450.3
            736             683            2478.8
            736             684            2491.3
            736             685            2502.8
            736             686            2508.8
            736             687            2529.2
            736             688            2550.6
            736             689            2580.6
            736             690            2621.9
            736             691            2634.7
            736             692            2685.4
            736             693            2701.1
            736             694            2715.8
            736             695            2741.5
            736             696            2783.2
            736             697            2810.5
            736             698            2838.8
            736             699            2887.4
            736             700            2907.9
            736             701            2919.1
            736             702            2958.7
            736             703            2982.7
            736             704            3000.8
            736             705            3042.5
            736             706            3088.3
            736             707            3116.1
            736             708            3152.8
            736             709            3193.6
            736             710            3229.2
            736             711            3262.0
            736             712            3294.5
            736             713            3322.3
            736             714            3370.9
            736             715            3405.2
            736             716            3467.3
            736             717            3509.2
            736             718            3550.1
            736             719            3572.6

../solutions/ILP1/R06_12_04_00         718.622             719             736             736              73         0.02310        3600.015               0

