             UB              LB           Time(s)
            885             543               5.7
            885             561              15.8
            885             562              20.1
            885             570              31.9
            885             574              57.7
            885             578              90.1
            885             579             100.0
            885             581             127.3
            885             582             159.5
            885             583             188.0
            885             585             228.4
            885             586             250.9
            885             588             375.7
            885             589            1039.1
            885             590            2390.5
            885             591            2419.9
            885             592            2485.1
            885             593            2581.7
            885             594            2622.4
            885             595            2699.3
            885             596            2803.9
            814             596            2805.8
            814             597            2876.1
            812             597            2878.1
            812             598            2951.9
            812             599            3115.1
            812             600            3180.4
            812             601            3273.9
            812             602            3302.2
            812             603            3378.9
            812             604            3453.5
            812             605            3554.4

../solutions/ILP1/R08_12_12_01         604.389             605             812             809               3         0.25493        3600.015               0

