             UB              LB           Time(s)
            885             544               4.6
            885             561              12.8
            885             562              16.3
            885             573              26.2
            885             580              54.2
            885             584              90.8
            885             586             119.2
            885             587             148.1
            885             589             259.1
            885             590             271.8
            808             590            1027.5
            806             590            1199.3
            806             591            2145.5
            806             592            2210.2
            806             593            2283.3
            806             594            2371.3
            806             595            2424.8
            806             596            2493.8
            806             597            2611.0
            806             598            2933.9
            806             600            3217.8

../solutions/ILP1/R08_12_12_02         599.800             600             806             784              11         0.25558        3600.045               0

