             UB              LB           Time(s)
            689             439               1.8
            689             444               3.4
            689             446               4.6
            689             450               6.3
            689             451               8.7
            689             452              11.1
            689             453              14.7
            689             454              16.8
            689             455              17.8
            689             456              29.8
            689             457              33.5
            689             458              38.8
            689             459              41.4
            689             460              43.5
            689             462              45.9
            689             463              47.5
            689             464              50.0
            689             466              51.1
            689             467              52.4
            689             468              56.7
            689             470              57.8
            689             471              59.0
            689             472              61.8
            689             473              66.5
            689             483             120.5
            689             484             152.4
            689             489             223.9
            689             491             654.8
            689             494             659.8
            689             496             708.0
            689             497             722.5
            689             498             798.6
            689             500             828.0
            689             501             867.9
            689             502             870.6
            689             503             916.1
            689             504             933.8
            689             505             968.4
            689             506            1023.6
            689             507            1060.4
            689             508            1068.9
            689             509            1116.4
            689             510            1126.8
            689             511            1129.4
            689             512            1198.3
            689             513            1228.9
            689             514            1240.8
            689             515            1274.1
            688             515            1280.5
            688             516            1347.6
            688             517            1388.6
            688             518            1413.8
            688             519            1482.0
            688             520            1554.9
            688             521            1680.6
            688             522            1736.1
            688             523            1796.8
            688             524            1883.3
            688             525            1924.5
            688             526            1971.8
            688             527            2060.8
            688             528            2181.5
            688             529            2266.0
            688             530            2317.6
            688             531            2395.9
            688             532            2478.0

../solutions/ILP1/R07_12_01_20         531.142             532             688             668               1         0.22674        3600.361               0

