             UB              LB           Time(s)
            650             403               1.0
            650             412               2.6
            650             418               3.1
            650             425               4.1
            650             426               4.5
            650             431               6.6
            650             437               9.3
            650             439              11.1
            650             440              12.4
            650             441              13.3
            650             442              15.4
            631             442              15.6
            631             443              26.9
            631             444              28.7
            631             445              31.6
            631             447              34.8
            631             449              39.2
            568             449              73.0
            568             451              78.2
            568             455             105.0
            567             455             139.8
            563             455             166.2
            563             456             174.1
            563             461             356.1
            563             462             387.0
            563             464             388.5
            561             464             425.0
            561             465             427.5
            560             465             431.2
            540             465             431.9
            540             466             441.4
            540             467             460.2
            539             467             475.3
            539             469             484.6
            539             471             487.3
            539             472             499.2
            539             473             512.2
            539             474             521.1
            539             475             530.8
            539             476             558.5
            539             477             559.6
            539             478             564.2
            539             479             564.8
            539             480             581.6
            539             481             621.2
            539             482             638.2
            539             483             639.5
            539             484             667.2
            539             485             687.2
            539             487             711.1
            539             488             728.2
            539             489             753.5
            539             490             756.6
            539             491             776.0
            539             492             781.0
            539             493             786.8
            539             494             809.1
            539             495             819.8
            539             496             847.5
            539             497             865.2
            539             498             886.8
            539             499             939.8
            538             499             968.3
            535             499             977.0
            535             500             985.6
            535             501            1020.4
            527             501            1065.7
            527             502            1065.7
            527             503            1084.4
            527             504            1093.5
            527             505            1132.2
            527             506            1177.9
            527             507            1214.1
            527             508            1235.6
            527             509            1260.1
            527             510            1305.1
            527             511            1346.6
            527             512            1381.9
            527             513            1436.5
            527             514            1489.3
            527             515            1526.1
            527             516            1583.0
            527             517            1643.0
            527             518            1712.5
            527             519            1742.1
            527             520            1766.4
            527             521            1791.5
            527             522            1880.5
            527             523            2034.0
            527             524            2407.2
            527             525            2843.9
            527             526            2993.6
            527             527            3006.2

../solutions/ILP1/R07_10_04_01         527.000             527             527             515              12         0.00000        3006.218               1

