        UB            Time(s)
exec #1
       904                 0.0
       870                 9.9
       858                11.2
       850                12.2
exec #2
       904                 0.0
       876                 9.8
       850                11.4
exec #3
       904                 0.0
       902                12.1
       901                12.5
       870                12.8
       866                13.1
       850                14.1
exec #4
       904                 0.0
       900                 7.9
       878                 8.6
       876                 9.2
       850                 9.5
exec #5
       904                 0.0
       870                 8.6
       850                 9.7
exec #6
       904                 0.0
       896                 8.7
       878                 9.0
       868                 9.6
       858                 9.9
       850                10.2
exec #7
       904                 0.0
       884                 7.8
       866                 8.4
       858                 9.3
       850                10.2
exec #8
       904                 0.0
       891                 9.0
       882                 9.3
       870                10.0
       850                10.3
exec #9
       904                 0.0
       888                10.2
       875                10.9
       873                11.8
       864                12.2
       860                12.8
       851                13.8
       850                14.8
exec #10
       904                 0.0
       890                 9.8
       886                10.1
       878                10.8
       858                11.0
       850                11.9

solutions/BRKGA/R06_12_02_10             850             850             850             850             850             850             850             850             850             850       36004.869
