        UB            Time(s)
exec #1
       722                 0.0
       719               149.6
       712               220.7
       707               825.1
       705              1841.2
       693              2021.9
exec #2
       722                 0.0
       719              1069.6
       715              1736.5
       714              2023.4
       710              2026.8
       709              3237.8
       696              3467.4
exec #3
       722                 0.0
       720               139.7
       700               185.8
       686               634.8
exec #4
       722                 0.0
       719               129.9
       715               476.4
       697               527.8
exec #5
       722                 0.0
       718               283.9
       715               363.4
       697              1049.8
exec #6
       722                 0.0
       718                59.1
       691               132.3
exec #7
       722                 0.0
       710               637.3
       695              2482.8
exec #8
       722                 0.0
       720               554.6
       706               895.0
       699              2222.0
exec #9
       722                 0.0
       720               239.3
       707               576.7
       706              2346.7
       700              3062.9
       697              3220.6
       689              3425.8
exec #10
       722                 0.0
       721               624.5
       707               708.5
       702              1590.1
       700              3088.1

solutions/BRKGA/R05_12_12_01             693             696             686             697             697             691             695             699             689             700       36016.770
