        UB            Time(s)
exec #1
      1132                 0.0
      1131                12.9
exec #2
      1132                 0.0
      1131                13.3
exec #3
      1132                 0.0
      1131                12.0
exec #4
      1132                 0.0
      1131                14.1
exec #5
      1132                 0.0
      1131                14.0
exec #6
      1132                 0.0
      1131                12.6
exec #7
      1132                 0.0
      1131                15.1
exec #8
      1132                 0.0
      1131                11.9
exec #9
      1132                 0.0
      1131                13.4
      1126               407.4
      1125               424.7
      1122               433.7
      1121               441.0
exec #10
      1132                 0.0
      1131                12.6

solutions/BRKGA/R09_20_01_10            1131            1131            1131            1131            1131            1131            1131            1131            1121            1131       36007.505
