        UB            Time(s)
exec #1
       916                 0.0
       915                41.7
exec #2
       916                 0.0
       915                37.6
exec #3
       916                 0.0
       915                38.2
exec #4
       916                 0.0
       915                36.7
exec #5
       916                 0.0
       915                37.5
exec #6
       916                 0.0
       915                38.3
exec #7
       916                 0.0
       915                38.4
exec #8
       916                 0.0
       915                35.9
exec #9
       916                 0.0
       915                38.6
exec #10
       916                 0.0
       915                37.9

solutions/BRKGA/R07_15_05_20             915             915             915             915             915             915             915             915             915             915       36016.962
