        UB            Time(s)
exec #1
       797                 0.0
       796               120.8
       789               132.9
       788               160.4
       787               291.4
       786               292.6
       778               325.7
       777               499.5
       775              2353.4
       767              3038.2
exec #2
       797                 0.0
       796               197.6
       793               248.6
       787               258.7
       786               411.3
       785               528.0
       775               604.5
       774               887.3
       773               999.9
       768              1038.6
       767              1894.8
exec #3
       797                 0.0
       796                40.0
       794               296.7
       787               360.1
       786               568.0
       780               808.0
       773              2373.4
       767              3257.5
exec #4
       797                 0.0
       795                87.3
       793               153.9
       782               339.9
       781               379.9
       777               869.9
       775               984.1
       773              2078.4
       757              2729.1
exec #5
       797                 0.0
       796               128.6
       794               219.6
       789               222.0
       773               343.0
       771               718.0
       769              1311.2
       768              2001.3
       759              2136.6
exec #6
       797                 0.0
       796               134.3
       781               151.0
       771               802.3
       765              1029.4
       761              1910.7
       759              3248.9
exec #7
       797                 0.0
       787               108.9
       784               275.1
       778               300.4
       775               760.3
       774              1157.7
       770              1251.1
       758              1451.3
exec #8
       797                 0.0
       779                89.3
       778              1258.3
       773              1941.4
exec #9
       797                 0.0
       788                89.3
       786               297.9
       785               363.3
       779               398.0
       776               440.0
       775               942.0
       772              2016.0
       769              2938.8
exec #10
       797                 0.0
       794                66.4
       792               315.9
       788               323.3
       781               371.1
       770               890.2
       768              1345.0
       765              2319.0
       763              2526.6

solutions/BRKGA/R08_10_10_02             767             767             767             757             759             759             758             773             769             763       36009.795
