        UB            Time(s)
exec #1
       650                 0.0
       627                 0.0
       621                 0.5
       549                 1.1
       533                 6.8
exec #2
       650                 0.0
       646                 0.5
       615                 0.7
       612                 0.9
       591                 1.3
       557                 2.0
       541                 3.8
       540                 4.4
       535                 5.6
       533                 6.5
exec #3
       650                 0.0
       622                 0.9
       601                 1.4
       591                 2.5
       582                 2.9
       548                 3.4
       541                 5.9
       538                 6.3
       533                 7.0
exec #4
       650                 0.0
       612                 0.0
       605                 1.1
       593                 1.4
       578                 1.8
       559                 2.9
       552                 4.7
       548                 5.0
       533                 6.3
exec #5
       649                 0.0
       640                 0.4
       621                 0.7
       591                 0.9
       588                 1.1
       575                 1.6
       570                 3.1
       547                 3.4
       540                 5.8
       533                 7.2
exec #6
       650                 0.0
       646                 0.2
       604                 0.5
       591                 1.4
       563                 2.3
       562                 3.6
       535                 4.3
       533                 7.0
exec #7
       650                 0.0
       649                 0.2
       648                 0.9
       634                 1.1
       606                 1.6
       586                 1.8
       580                 2.7
       558                 3.4
       553                 5.4
       535                 6.1
       533                 9.7
exec #8
       650                 0.0
       639                 0.0
       617                 0.7
       577                 1.3
       567                 2.5
       563                 3.6
       557                 4.2
       554                 5.1
       553                 5.4
       550                 5.8
       546                 6.0
       533                 6.4
exec #9
       616                 0.0
       596                 0.0
       594                 1.7
       592                 2.2
       582                 2.9
       576                 3.3
       572                 3.8
       570                 4.0
       558                 4.6
       554                 5.0
       548                 5.3
       535                 6.5
       533                 6.8
exec #10
       650                 0.0
       600                 0.0
       590                 1.7
       580                 2.3
       579                 2.7
       571                 2.9
       560                 3.3
       552                 4.7
       547                 5.6
       533                 6.0

solutions/BRKGA/R07_10_02_00             533             533             533             533             533             533             533             533             533             533       36003.438
