        UB            Time(s)
exec #1
       671                 0.0
exec #2
       671                 0.0
exec #3
       671                 0.0
exec #4
       671                 0.0
exec #5
       671                 0.0
exec #6
       671                 0.0
exec #7
       671                 0.0
exec #8
       671                 0.0
exec #9
       671                 0.0
exec #10
       671                 0.0

solutions/BRKGA/R09_10_10_01             671             671             671             671             671             671             671             671             671             671       36009.069
