        UB            Time(s)
exec #1
       601                 0.0
       590                 0.0
       587                 0.2
       574                 0.6
       572                 1.9
       568                 2.5
       567                 5.2
       564                 6.3
       560                 8.3
       558                14.3
       556                21.7
       550                23.5
       548                34.3
       546                35.5
       544                36.0
       542                36.7
       540                37.7
exec #2
       597                 0.0
       585                 0.1
       578                 0.2
       576                 0.7
       574                 1.1
       569                 1.6
       568                 2.5
       558                 5.6
       556                11.7
       554                16.8
       552                21.8
       550                25.0
       548                25.4
       542                25.7
       538                26.9
exec #3
       601                 0.0
       598                 0.1
       593                 0.2
       576                 0.3
       570                 2.0
       566                 4.0
       562                 6.0
       560                11.7
       558                16.2
       554                17.9
       552                25.6
       550                26.6
       546                28.7
       542                30.7
       540                34.6
exec #4
       589                 0.0
       579                 0.1
       578                 0.4
       577                 0.8
       572                 1.3
       558                 2.3
       554                13.5
       548                21.5
       544                27.2
       542                30.0
       540                31.1
       538                32.5
exec #5
       586                 0.0
       580                 0.1
       578                 0.5
       577                 1.3
       574                 2.0
       571                 2.2
       568                 2.6
       564                 3.1
       560                 6.2
       556                14.9
       554                19.4
       552                31.5
       550                33.6
       548                34.3
       546                35.5
       544                36.6
       542                37.4
       540                38.0
       538                38.4
exec #6
       601                 0.0
       585                 0.1
       574                 0.2
       566                 0.7
       564                 4.0
       560                 5.5
       558                11.6
       552                17.3
       550                23.7
       544                24.0
       542                27.3
       540                27.7
       538               761.0
exec #7
       601                 0.0
       592                 0.0
       578                 0.1
       574                 1.5
       572                 2.3
       564                 2.6
       562                16.2
       560                19.4
       558                20.8
       554                21.3
       550                22.4
       548                27.9
       544                28.3
       540                31.0
exec #8
       598                 0.0
       595                 0.0
       582                 0.1
       581                 0.6
       570                 0.7
       568                 1.7
       564                 4.8
       562                 5.2
       560                 7.4
       559                 8.8
       557                14.6
       556                19.4
       552                22.0
       550                24.7
       548                28.9
       540                29.8
       538                32.5
exec #9
       597                 0.0
       585                 0.1
       582                 0.2
       581                 0.6
       575                 0.7
       574                 2.0
       572                 2.6
       570                 2.7
       568                 3.0
       564                 4.0
       558                 4.6
       552                11.4
       550                18.0
       548                24.6
       546                25.5
       544                26.6
       542                27.6
       540                28.3
exec #10
       598                 0.0
       595                 0.0
       590                 0.1
       586                 0.4
       578                 0.6
       570                 1.1
       568                 4.1
       562                 4.5
       558                10.9
       556                14.1
       554                17.5
       552                22.8
       548                23.8
       544                28.4
       542                30.2
       540                30.9
       538                32.6

solutions/BRKGA/R06_06_06_02             540             538             540             538             538             538             540             538             540             538       36001.782
