        UB            Time(s)
exec #1
       576                 0.0
       556                 0.2
       542                 0.5
       524                 0.7
       522                 1.4
       513                 3.5
       501                 4.7
       500                13.0
exec #2
       577                 0.0
       553                 0.2
       541                 0.5
       525                 1.9
       506                 4.3
       501                 4.8
exec #3
       558                 0.0
       555                 0.5
       543                 1.0
       541                 1.4
       539                 2.9
       527                 3.3
       523                 4.3
       520                 5.0
       516                 7.4
       505                 9.7
       502                14.5
       500                20.9
exec #4
       589                 0.0
       579                 0.0
       542                 0.2
       539                 1.6
       524                 2.1
       502                 4.0
       501                 7.2
       500                13.1
exec #5
       580                 0.0
       563                 0.0
       534                 0.2
       527                 0.4
       523                 1.4
       519                 2.8
       513                 9.2
       505                13.3
       500                17.5
exec #6
       583                 0.0
       564                 0.0
       555                 0.2
       551                 0.9
       544                 1.2
       527                 2.3
       522                 3.7
       502                 4.4
       500                17.5
exec #7
       583                 0.0
       566                 0.0
       538                 0.2
       521                 0.5
       505                 3.9
       502                 8.1
       500                15.2
exec #8
       562                 0.0
       545                 0.0
       539                 0.5
       524                 1.6
       520                 4.3
       518                 5.2
       502                 6.9
       501                16.5
       500                28.4
exec #9
       573                 0.0
       571                 0.0
       565                 0.2
       530                 0.5
       520                 0.9
       501                 4.5
       500                 4.7
exec #10
       557                 0.0
       556                 0.0
       548                 0.5
       540                 0.9
       516                 1.1
       501                 5.4
       500                 9.6

solutions/BRKGA/R05_08_04_00             500             501             500             500             500             500             500             500             500             500       36003.627
