        UB            Time(s)
exec #1
       689                 0.0
       661               122.4
       648               130.3
       646               136.5
       644               144.0
       639               145.2
       635               149.6
       634               150.1
       630               151.9
       629               154.2
       625               155.4
       619               155.9
       615               159.4
       613               161.1
       609               165.7
       604               366.1
exec #2
       689                 0.0
       687               101.1
       677               102.8
       667               107.4
       648               108.0
       638               114.2
       637               118.6
       633               127.1
       632               127.7
       628               130.9
       627               137.1
       622               142.8
       618              2528.0
       613              2542.4
exec #3
       689                 0.0
       656               149.3
       654               186.4
       649               191.9
exec #4
       689                 0.0
       686               101.6
       682               102.7
       680               105.4
       674               108.1
       671               108.7
       662               110.4
       655               114.9
       653               117.1
       643               119.8
       626               126.2
       619               131.6
       616               134.8
       610               135.4
       604               139.2
exec #5
       689                 0.0
       685               107.4
       665               119.3
       664               125.6
       660               126.7
       655               133.0
       652               137.5
       637               138.1
       632               147.8
       630               149.5
       629               150.6
       628               152.9
       615               154.1
       614               158.6
       610               160.3
       604               165.4
exec #6
       689                 0.0
       684               115.5
       664               118.8
       653               130.1
       644               133.5
       643               140.3
       630               141.4
       629               147.2
       628               148.8
       624               149.3
       621               149.9
       619               151.0
       614               151.5
       609               154.9
       604               644.6
exec #7
       689                 0.0
       688               103.0
       674               108.8
       673               112.2
       662               115.3
       661               116.9
       649               123.0
       648               123.5
       644               126.8
       630               129.5
       626               133.3
       621               136.6
       609               137.1
       605               144.4
       604               151.0
       603               155.9
       599               156.5
exec #8
       689                 0.0
       676                47.5
       668                49.1
       657                52.9
       654                57.2
       649                58.3
       647                64.3
       643                67.1
       638               101.7
exec #9
       689                 0.0
       666               119.5
       657               135.4
       654               141.3
       649               143.5
       647               152.0
       643               206.5
       642               563.3
exec #10
       689                 0.0
       685                85.3
       681                87.8
       665                88.3
       660                90.4
       654                92.5
       635                93.1
       630                95.8
       624                96.4
       619               100.3
       610               101.4
       605               104.6
       604               105.1

solutions/BRKGA/R07_12_04_05             604             613             649             604             604             604             599             638             642             604       36008.525
