        UB            Time(s)
exec #1
       722                 0.0
       717                56.7
       707                62.3
       702                69.1
exec #2
       722                 0.0
       717                57.9
       714                59.0
       707                60.2
       702                62.5
       687              3446.0
       676              3483.7
       666              3487.0
       664              3491.3
exec #3
       722                 0.0
       714                61.4
       707                63.6
       704                65.7
       697                66.8
       682                75.4
       677                84.2
       674               274.2
       663               302.0
       661               306.2
       651               308.3
exec #4
       722                 0.0
       707                57.0
       702                62.1
       692               175.4
       685               220.4
       666               245.7
       649               258.1
       647               277.2
exec #5
       722                 0.0
       714                56.8
       707                58.9
       702                66.4
       699              1888.9
       694              1909.4
       692              1917.9
       686              1929.2
       684              1930.2
       681              1936.6
       679              1937.6
       676              1938.7
       669              1940.8
       664              1948.9
       661              1979.1
       633              2490.3
       631              2500.8
       629              3277.6
exec #6
       722                 0.0
       714                56.3
       702                57.3
       697                66.7
       692                73.8
       689                83.3
       687               101.1
       680               103.2
       677               104.2
       674               188.3
       673               198.6
       666               203.9
       651               206.1
       634               216.5
exec #7
       722                 0.0
       714                57.4
       707                59.6
       702                62.7
       692                66.8
       687                89.5
       677               110.8
       664               240.5
       656               243.7
       651               247.8
       649               250.8
       644               251.8
       634               252.8
exec #8
       722                 0.0
       707                56.0
       702                64.3
       694              1070.5
       692              1093.9
       689              1108.4
       687              1110.5
       686              1118.0
       681              1119.0
       671              1120.1
       666              1126.2
       664              1127.2
       646              1360.7
       636              1391.5
       634              1402.1
exec #9
       722                 0.0
       719                57.8
       717                59.9
       712                62.0
       707                63.1
       702                64.2
       695                71.3
       685                80.4
       680                94.9
       679               211.7
       672               226.6
       667               243.8
       664               254.5
       657               259.8
       649               275.9
       644               277.0
       634               287.6
exec #10
       722                 0.0
       712                56.5
       702                61.5

solutions/BRKGA/R05_12_12_05             702             664             651             647             629             634             634             634             634             702       36017.479
