        UB            Time(s)
exec #1
       650                 0.0
       636                 1.4
       625                 1.8
       622                 2.7
       612                 3.1
       610                 4.0
       609                 4.5
       604                 6.9
       600                 7.2
       579                 8.9
       569                19.6
       555                20.1
       551                28.0
       549                34.1
       544                56.6
       534                80.9
       525               115.1
exec #2
       650                 0.0
       648                 0.4
       635                 1.3
       628                 2.1
       609                 3.8
       602                 6.0
       598                 7.2
       580                 8.1
       559                11.1
       550                40.6
       546                48.6
       545                50.1
       543                71.1
       542                85.3
       541               100.1
       527               113.3
       525               121.7
exec #3
       650                 0.0
       628                 0.9
       613                 2.6
       600                 6.3
       599                 7.9
       595                 9.6
       573                10.7
       566                12.8
       556                21.9
       555                22.8
       551                48.6
       544                50.4
       539                56.8
       530                84.5
       515               127.0
exec #4
       650                 0.0
       643                 0.4
       612                 1.8
       604                 6.1
       601                 7.0
       594                 9.1
       588                12.8
       584                13.7
       572                14.5
       568                29.0
       567                31.1
       565                34.8
       564                37.5
       531                41.3
       530               192.0
       515               230.8
exec #5
       650                 0.0
       631                 0.4
       627                 1.3
       592                 2.6
       589                 5.2
       584                 9.9
       582                11.1
       545                18.3
       541                49.0
       540                50.6
       525               207.1
exec #6
       650                 0.0
       649                 0.0
       625                 0.4
       620                 1.3
       604                 2.5
       573                 5.1
       560                 5.6
       556                12.3
       555                17.7
       554                29.5
       551                36.7
       550                46.3
       548                54.0
       539                54.9
       537                77.0
       530                85.8
       515                92.5
exec #7
       650                 0.0
       642                 0.8
       632                 1.2
       598                 2.0
       596                 3.2
       579                 4.1
       567                16.9
       547                23.7
       537                66.6
       530               100.1
       515               152.0
exec #8
       650                 0.0
       628                 0.0
       620                 1.3
       614                 3.9
       588                 4.8
       583                15.9
       577                18.1
       574                21.0
       559                23.2
       540                42.6
       534                63.5
       525               124.9
exec #9
       650                 0.0
       638                 0.4
       634                 1.3
       605                 2.5
       601                 3.4
       586                 3.9
       576                 8.2
       558                15.0
       549                30.0
       544                37.6
       531                55.3
       530               181.1
       515               207.6
exec #10
       650                 0.0
       631                 0.4
       615                 3.1
       608                 4.8
       593                 5.2
       576                 8.3
       563                11.8
       558                28.0
       552                37.8
       539                53.1
       532                80.8
       515                91.3

solutions/BRKGA/R07_10_05_00             525             525             515             515             525             515             515             525             515             515       36007.164
