        UB            Time(s)
exec #1
       904                 0.0
       900                19.0
       886                20.8
       850                21.3
exec #2
       904                 0.0
       894                19.3
       892                19.9
       870                21.1
       850                21.6
exec #3
       904                 0.0
       901                19.2
       890                19.8
       870                20.3
       850                20.9
exec #4
       904                 0.0
       898                15.8
       880                16.8
       850                17.8
exec #5
       904                 0.0
       891                16.6
       882                18.2
       850                18.8
exec #6
       904                 0.0
       892                17.4
       870                18.0
       850                18.5
exec #7
       904                 0.0
       884                17.8
       870                18.9
       850                21.2
exec #8
       904                 0.0
       891                17.7
       881                18.8
       880                19.4
       860                20.5
       850                21.7
exec #9
       904                 0.0
       902                15.8
       898                16.8
       883                17.9
       870                18.9
       862                19.3
       854                19.8
       850                20.3
exec #10
       904                 0.0
       850                18.8

solutions/BRKGA/R06_12_04_10             850             850             850             850             850             850             850             850             850             850       36009.907
