        UB            Time(s)
exec #1
       689                 0.0
       678                25.9
exec #2
       689                 0.0
       686                23.8
       678                24.3
       670               670.2
exec #3
       689                 0.0
       678                30.1
       675                32.7
       664                34.9
       660               857.5
exec #4
       689                 0.0
       686                21.3
       678                23.2
       670                25.9
       664                28.9
exec #5
       689                 0.0
       678                21.1
       670               122.8
exec #6
       689                 0.0
       678                23.0
       674               509.6
       664               558.1
exec #7
       689                 0.0
       678                24.7
       673               207.7
       664               211.0
       660              1829.7
       652              1845.8
exec #8
       689                 0.0
       687                23.9
       664                24.5
       656                33.1
       653              3549.5
exec #9
       689                 0.0
       686                25.2
       678                26.8
       664              3018.1
exec #10
       689                 0.0
       686                26.8
       678                27.3
       675                29.6
       674                30.1
       664                38.9
       660               205.6

solutions/BRKGA/R07_12_04_10             678             670             660             664             670             664             652             653             664             660       36008.709
