        UB            Time(s)
exec #1
       590                 0.0
       585                 4.5
       580                21.6
       570                37.9
       569                91.4
       568                97.0
       554               103.0
       550               345.1
       548               467.3
       541               600.5
       538               608.3
       536               658.7
       532               660.9
       530               667.1
       528               671.5
       526               673.5
       524               767.0
       522               770.0
       516              1767.6
exec #2
       590                 0.0
       584                 9.6
       578                13.1
       576                49.5
       570                72.7
       566               164.9
       562               264.4
       561               325.7
       560               335.3
       558               363.5
       556               378.4
       554               447.5
       552               449.4
       550               483.9
       548               484.2
       546               485.2
       544               494.9
       540               495.2
       538               507.7
       536               514.5
       534               520.5
       532              2021.6
       528              2589.1
       526              2598.4
       524              2601.3
exec #3
       590                 0.0
       582                 7.4
       580                51.2
       576                68.7
       572                88.8
       566               154.6
       562               192.8
       558               262.7
       556               397.2
       554               579.9
       552               631.2
       550               634.0
       548               654.2
       544               654.9
       542               665.6
       540               844.9
       538               945.4
       536              2642.6
       534              2653.1
       532              2659.8
       530              2662.9
       528              2664.4
       526              2687.1
       524              2691.7
exec #4
       590                 0.0
       583                 4.2
       581                19.4
       576                19.8
       564                43.9
       563                86.3
       562               156.9
       559               175.7
       558               179.8
       557               222.4
       552               225.9
       548               261.7
       546               372.3
       544               384.5
       542               515.7
       540               516.4
       538               521.0
       534               524.3
       532               548.2
       530               594.2
       528               598.0
       524               601.6
       522              1589.5
exec #5
       590                 0.0
       589                 4.5
       580                12.0
       578                28.9
       576                29.9
       574                38.8
       566                57.3
       562                88.6
       555               101.6
       552               129.5
       548               145.4
       546               169.9
       542               214.1
       540               257.5
       538               259.5
       536               262.8
       534               263.8
       530               268.9
       526               271.8
       522              3016.7
exec #6
       590                 0.0
       588                14.2
       580                17.8
       576                30.9
       572                80.5
       570               123.7
       568               126.6
       566               173.4
       560               267.9
       556               308.0
       554               548.5
       552               616.3
       550               664.1
       548               745.7
       546               882.2
       542               888.3
       540               898.2
       538              1300.6
       536              1338.9
       532              1341.8
       528              1356.9
       522              2195.5
       520              2229.0
       518              2249.8
       516              2302.3
       514              2955.2
exec #7
       590                 0.0
       586                 7.5
       582                19.3
       578                32.5
       576                43.3
       570                58.1
       569                72.1
       565               105.6
       564               121.6
       562               128.1
       560               160.1
       558               191.7
       554               209.0
       548               216.5
       544               353.0
       540               411.4
       538               420.0
       536               422.3
       532               451.8
       530               472.8
       528               747.7
       526               752.7
       524               787.1
       520               844.3
exec #8
       590                 0.0
       589                 2.6
       585                12.4
       573                13.7
       572               172.7
       571               203.6
       570               325.0
       569               331.4
       564               335.3
       562               338.7
       559               480.7
       557               591.4
       554               603.0
       553               641.5
       550               713.0
       547               713.9
       545               719.7
       539               724.6
       537               850.1
       535               856.3
       525               948.6
       523               953.8
       522              1146.9
       520              1167.3
       518              1868.9
exec #9
       590                 0.0
       586                29.1
       580                32.0
       578                37.6
       577                41.6
       576                87.3
       575                90.5
       570                94.5
       568               137.2
       566               145.3
       564               200.8
       556               241.5
       551               350.3
       548               401.9
       546               405.3
       544               407.5
       542               566.9
       538               587.5
       536               598.9
       534               606.5
       532               693.6
       530               772.5
       528               842.3
       526              2771.1
       524              2892.2
       522              3298.0
       520              3434.7
       518              3464.1
       514              3467.3
exec #10
       590                 0.0
       584                 8.1
       577                11.9
       568                28.9
       566               154.7
       565               238.9
       560               247.2
       558               493.0
       554               539.8
       553               679.9
       548               766.0
       546               834.6
       544               836.9
       542               853.4
       538               858.1
       534               859.0
       532               948.9
       530               965.3
       528              1023.8
       526              1044.2
       524              1306.1
       522              1342.7

solutions/BRKGA/R05_08_05_02             516             524             524             522             522             514             520             518             514             522       36003.752
