        UB            Time(s)
exec #1
      1140                 0.0
      1131                12.9
      1116                17.8
      1115                19.2
      1108                19.7
      1107                20.6
      1106                25.9
      1102                48.5
      1099               194.8
exec #2
      1140                 0.0
      1139                13.4
      1133                14.9
      1132                15.4
      1131                16.4
      1130                18.9
      1126                33.6
      1124                71.7
      1123                87.9
      1111                99.6
      1099               101.6
exec #3
      1140                 0.0
      1134                14.2
      1131                15.1
      1128                20.4
      1127                20.9
      1126                25.2
      1103                30.6
      1102                34.7
      1100              1384.8
      1099              1388.5
exec #4
      1140                 0.0
      1137                12.9
      1133                13.9
      1126                14.3
      1108                14.8
      1107                20.0
      1104                24.4
      1103                27.0
      1102                31.5
      1100              1062.0
      1099              1073.5
exec #5
      1140                 0.0
      1132                13.3
      1131                16.2
      1130                17.6
      1129                38.9
      1108                79.1
      1106                81.0
      1105                82.8
      1099               107.5
exec #6
      1140                 0.0
      1137                11.7
      1134                12.6
      1131                13.2
      1122                13.6
      1113                14.7
      1110                15.2
      1107                16.2
      1106                21.2
      1102                42.2
      1100               201.0
      1099               207.4
exec #7
      1140                 0.0
      1137                14.6
      1133                15.0
      1130                15.5
      1129                29.8
      1126                38.4
      1123                46.2
      1099               150.5
exec #8
      1140                 0.0
      1131                13.2
      1121                16.7
      1116                17.2
      1115                18.2
      1108                18.7
      1107                19.7
      1106                25.3
      1103                26.8
      1102                35.9
      1099               307.3
exec #9
      1140                 0.0
      1131                13.1
      1130                17.1
      1129                17.6
      1107                29.1
      1106                31.6
      1105                35.6
      1102               227.4
exec #10
      1140                 0.0
      1134                12.2
      1130                13.7
      1118                17.1
      1107                20.0
      1104                23.1
      1103                24.0
      1102                28.7
      1099               133.4

solutions/BRKGA/R06_20_01_05            1099            1099            1099            1099            1099            1099            1099            1099            1102            1099       36007.998
