        UB            Time(s)
exec #1
       885                 0.0
       856                 9.1
       851                14.1
       848                16.3
       819                17.3
       809                23.3
       805                28.9
       801                29.5
       778                32.0
       775                33.0
       767                38.3
       764                41.9
       761                42.3
       759                50.4
       756                56.6
       755                74.4
       754                78.0
       753                84.8
       752                86.1
       751                89.6
exec #2
       885                 0.0
       876                 7.8
       863                 8.1
       862                10.9
       837                12.2
       817                18.4
       811                23.3
       808                24.4
       799                26.2
       781                28.3
       737                40.1
       732                49.4
       731                51.3
       730                54.0
       729                56.1
exec #3
       885                 0.0
       879                 4.6
       875                 8.2
       871                 8.9
       861                10.3
       834                11.3
       828                13.4
       817                14.0
       801                16.1
       800                18.1
       798                19.1
       797                24.1
       796                26.1
       790                27.2
       789                52.9
       788                65.1
       787               230.8
       783              1067.7
       782              1077.6
       781              1078.0
       780              1080.1
exec #4
       885                 0.0
       867                 8.5
       865                14.6
       851                16.8
       845                17.1
       817                18.6
       813                18.9
       792                27.1
       787                32.7
       786                34.1
       771                34.8
       762                38.2
       761                40.0
       758                42.4
       757                42.8
       756                43.4
       754                45.4
       752                48.9
       750                54.7
       742              2169.0
       741              2184.6
       735              2200.8
       731              2329.1
       730              2334.2
       729              2334.5
       728              2337.4
exec #5
       885                 0.0
       844                 6.9
       838                 8.7
       837                15.3
       821                17.7
       813                23.3
       812                24.0
       803                28.6
       800                34.6
       791                36.0
       788                36.7
       785                37.1
       771                38.6
       767                42.8
       766                46.5
       761                47.5
       760                54.1
       759                56.6
       757                58.7
       756                59.1
exec #6
       885                 0.0
       882                 5.0
       845                 6.6
       797                18.8
       795                23.1
       784                25.2
       779                25.6
       769                26.8
       766                27.1
       764                30.0
       763                32.1
       762                32.8
       760                35.8
       759                37.3
       758                48.3
       756                55.9
       754               178.4
       752               185.5
       743               186.2
       738               196.9
       737               200.3
       733               329.2
       731               334.0
       729               340.2
exec #7
       885                 0.0
       879                 7.3
       829                 8.4
       824                19.8
       823                20.9
       813                24.0
       812                27.5
       789                28.2
       788                30.0
       785                31.1
       764                32.5
       760                37.1
       759                46.1
       756                49.3
exec #8
       885                 0.0
       869                 8.7
       866                14.0
       852                15.1
       847                15.7
       804                16.4
       793                26.6
       792                37.8
       778                40.6
       763                46.7
       762                48.2
       759                50.6
       758                54.6
       757                57.3
       755                58.4
       754                59.9
       752              1248.6
       750              1265.3
       742              1275.3
       741              1277.4
       736              1416.4
       735              1831.9
       734              1861.4
       728              1869.5
exec #9
       885                 0.0
       877                 6.2
       868                 8.3
       834                11.6
       827                15.8
       802                16.5
       786                21.4
       773                22.4
       767                28.3
       766                33.3
       762                34.0
       761                38.2
       758                40.9
       757                45.8
       756                50.9
       755                60.4
       754                65.4
       753                69.7
       752                76.4
       750               933.5
       749               938.3
       746               951.9
       745               956.5
       744               963.6
       743               967.3
exec #10
       885                 0.0
       817                 7.2
       808                22.9
       800                25.5
       796                26.6
       792                29.1
       773                29.9
       770                33.9
       764                36.1
       760                36.8
       759                46.1
       758                52.8
       757                68.5
       756                71.3
       755                73.6
       754                78.8
       753                80.2
       752                85.0
       751                89.1

solutions/BRKGA/R08_12_02_01             751             729             780             728             756             729             756             728             743             751       36006.184
