        UB            Time(s)
exec #1
      1199                 0.0
exec #2
      1199                 0.0
exec #3
      1199                 0.0
exec #4
      1199                 0.0
exec #5
      1199                 0.0
exec #6
      1199                 0.0
exec #7
      1199                 0.0
exec #8
      1199                 0.0
exec #9
      1199                 0.0
exec #10
      1199                 0.0

solutions/BRKGA/R08_20_20_02            1199            1199            1199            1199            1199            1199            1199            1199            1199            1199       36106.395
