        UB            Time(s)
exec #1
       916                 0.0
       881                34.4
       880                40.2
       865                51.9
       766                54.1
       765               213.5
       762               323.2
       747               508.8
       738              1054.8
       735              1349.4
       716              2271.0
exec #2
       916                 0.0
       909                30.0
       906                40.4
       844                41.6
       830                68.1
       825                73.8
       814                74.9
       813                79.4
       795                86.1
       792                90.6
       774                95.2
       769               122.9
       765               156.0
       763               319.8
       750               532.8
       748               924.3
       730              1561.0
       714              1801.0
       703              2492.5
       682              2827.6
exec #3
       916                 0.0
       903                34.3
       829                43.4
       814                83.3
       797               117.1
       784               192.2
       777               298.9
       773               341.2
       767               397.4
       762               451.8
       753               491.6
       745               763.9
       741               846.8
       729              1424.6
       722              2132.5
       711              2152.6
exec #4
       916                 0.0
       906                27.2
       896                33.3
       894                36.7
       893                43.2
       808                45.5
       790                66.5
       779               118.3
       722               211.0
       719               938.6
exec #5
       916                 0.0
       908                26.2
       877                33.0
       866                44.3
       853                45.5
       831                48.8
       821                50.9
       794                95.6
       775               138.3
       766               241.2
       753               289.7
       745               461.1
       733               489.1
       714              1385.3
       706              2427.7
       701              3062.7
exec #6
       916                 0.0
       910                13.1
       898                29.7
       882                42.0
       880                46.4
       860                51.0
       857                66.6
       821                67.8
       815                93.4
       778                94.6
       775               114.9
       772               332.4
       755               365.7
       754               596.7
       746               655.0
       745               667.6
       737               735.7
       731               997.2
       719              2872.2
exec #7
       916                 0.0
       890                42.4
       849                43.5
       848                57.8
       831                65.6
       813                67.7
       812                71.0
       752                73.2
       732               523.4
       731               668.5
       729               744.8
       718              2222.0
       716              2615.5
exec #8
       916                 0.0
       911                36.3
       889                41.7
       857                53.0
       825                55.2
       779                84.9
       758               349.6
       743               351.6
       711               460.1
exec #9
       916                 0.0
       899                28.0
       892                39.0
       859                42.4
       849                59.7
       846                62.9
       835                79.7
       802                86.4
       796                92.0
       790               118.6
       777               150.0
       755               209.1
       724               322.0
exec #10
       916                 0.0
       888                20.7
       882                35.8
       880                39.1
       870                41.2
       836                46.4
       831                62.9
       828                72.8
       796                77.2
       760                90.1
       758               104.6
       750               307.4
       748              1183.7
       744              1348.1
       738              1650.5
       729              1826.5
       728              2745.9
       697              2768.7

solutions/BRKGA/R07_15_05_00             716             682             711             719             701             719             716             711             724             697       36020.251
