        UB            Time(s)
exec #1
       622                 0.0
       616                 7.0
       603                11.6
       583                22.0
       580                74.6
       575                81.4
       573               115.7
       570               152.4
       567               192.3
       563               475.0
       560               895.4
       558              1809.0
       557              1889.1
       556              2370.4
       554              2390.5
       551              2395.9
       550              2397.3
       549              2398.4
       547              2398.8
       546              2401.1
       545              2401.8
       544              2404.6
       543              2406.1
       541              2440.4
       537              2447.4
       535              2456.3
exec #2
       622                 0.0
       619                10.7
       609                15.4
       600                20.4
       589                26.4
       587                46.6
       578                49.3
       570                95.0
       568               253.3
       565               475.8
       564               601.3
       563              1188.5
       562              1318.6
       561              1529.8
       560              2258.5
       559              2275.6
       558              2278.3
       557              2282.7
       555              2284.1
       554              2291.7
       553              2294.0
       552              2298.5
       551              2306.7
       550              2310.5
       549              2346.9
       547              2357.0
       546              2379.9
       545              2452.9
       544              2460.4
       543              2464.4
       541              2468.4
       540              2485.8
       539              2494.7
       538              2666.2
       536              2696.0
exec #3
       622                 0.0
       603                20.3
       598                42.4
       580                46.7
       576               104.1
       570               146.7
       567               497.4
       562               557.9
       561              1557.0
       560              1895.2
       557              2127.1
       556              2616.3
       554              2617.0
       552              2620.8
       550              2622.3
       549              2627.2
       547              2631.1
       546              2639.1
       545              2653.2
       544              2661.3
       543              2665.8
       542              2669.1
       541              2670.9
       540              2690.5
       539              3575.5
       538              3585.3
       537              3589.1
exec #4
       622                 0.0
       613                11.0
       604                20.8
       577                31.1
       576                71.6
       573               215.2
       569               271.2
       561               474.7
       560              1678.3
       559              1990.9
       557              1991.6
       554              2000.1
       552              2011.6
       551              2015.4
       550              2015.7
       548              2019.3
       547              2030.4
       546              2035.7
       545              2044.8
       544              2224.3
       543              2231.6
       542              2338.5
       541              2341.4
       540              2345.5
exec #5
       622                 0.0
       605                 9.2
       590                14.0
       584                45.2
       576                51.8
       572                91.4
       569               223.7
       568               269.8
       567               443.4
       564               776.3
       563              1363.5
       561              1585.7
       559              1694.0
       558              2660.5
exec #6
       622                 0.0
       615                20.0
       612                20.7
       600                25.1
       588                41.1
       578                73.3
       573               127.8
       568               146.3
       567               496.0
       565               764.8
       561              1427.9
       560              2217.8
       559              2505.1
       558              2509.7
       557              2514.1
       556              2517.9
       555              2518.2
       553              2547.3
       552              2559.9
       551              2567.0
       550              2569.5
       549              2572.2
       548              2573.2
       547              2580.3
       542              2587.1
       541              2592.4
       540              2595.7
       539              2599.6
       538              2960.2
       536              3185.2
       535              3294.7
exec #7
       622                 0.0
       596                12.0
       582                17.2
       573                73.6
       571               182.0
       567               187.8
       561               468.2
       558              1256.1
       556              1419.5
       555              2802.2
       553              3123.3
       552              3125.3
       551              3127.6
       550              3129.5
       549              3132.1
       548              3132.8
       547              3135.4
       546              3138.6
       545              3151.7
       544              3157.0
       543              3205.9
       542              3225.6
       541              3226.3
       539              3239.0
       538              3442.3
       537              3462.7
       535              3468.6
       533              3495.0
exec #8
       622                 0.0
       618                 2.4
       613                19.4
       608                23.9
       602                24.3
       589                27.8
       588                28.9
       585                31.0
       584                46.0
       583                72.2
       577                86.3
       573               105.3
       572               113.3
       570               263.2
       568               466.0
       567               571.2
       564               718.2
       563              1025.7
       562              2652.6
       559              3053.1
       558              3327.7
       557              3329.9
       556              3331.9
       555              3335.7
       554              3340.0
       551              3346.0
       550              3350.5
       549              3357.0
       548              3361.8
       547              3376.7
       546              3395.1
       545              3504.9
       544              3513.9
exec #9
       622                 0.0
       598                 8.6
       589                26.5
       583                26.9
       580                76.6
       573               107.3
       571               343.5
       570               491.3
       569               695.9
       567               741.8
       566               870.5
       563              1335.4
       562              1803.5
       561              2008.9
       560              2042.4
       557              2140.5
       555              2426.6
       554              2429.7
       553              2434.7
       551              2435.8
       550              2438.5
       549              2440.8
       547              2442.7
       546              2446.8
       545              2447.6
       544              2450.9
       542              2481.2
       540              2634.8
       539              2644.1
       538              2655.0
       537              2677.0
       534              2682.0
       533              3385.1
exec #10
       622                 0.0
       609                13.7
       592                26.9
       589                38.4
       587               102.6
       576               115.6
       571               241.2
       566               463.1
       564               560.4
       563              1340.7
       561              1829.5
       560              2050.9
       558              2527.4
       557              3040.9
       556              3042.8
       555              3044.6
       554              3046.2
       553              3047.3
       550              3052.2
       549              3057.2
       548              3060.7
       547              3069.3
       546              3081.3
       545              3201.3
       544              3222.1
       543              3237.9

solutions/BRKGA/R05_10_04_01             535             536             537             540             558             535             533             544             533             543       36005.860
