        UB            Time(s)
exec #1
       980                 0.0
       948                 5.5
       938                11.1
       930                12.9
       909                13.9
       901                15.7
       891                16.1
       867                16.6
       859                17.1
       833                19.8
       829                22.2
       822                25.4
       821                26.3
       817                32.5
       815                35.6
       813                36.5
       809                37.0
       807                38.4
       806                44.6
       803                51.5
exec #2
       980                 0.0
       976                 9.8
       946                10.2
       930                12.7
       923                15.2
       909                17.4
       892                17.9
       873                20.2
       866                21.6
       854                23.3
       846                26.0
       845                26.9
       832                28.7
       826                34.8
       823                37.1
       816                38.0
       807                42.6
       804                55.5
       803                56.3
exec #3
       980                 0.0
       957                 5.9
       949                 6.8
       939                 8.0
       932                 8.4
       929                 9.1
       922                 9.6
       908                10.0
       885                10.4
       883                10.9
       882                11.3
       855                11.7
       809                12.1
       806                37.7
       805                40.5
       804                52.0
       803                57.1
exec #4
       980                 0.0
       967                 5.6
       947                10.3
       907                13.0
       878                14.9
       861                19.1
       849                20.5
       827                22.0
       822                24.3
       810                31.2
       806                43.0
       804                47.7
       803                51.4
exec #5
       980                 0.0
       952                 5.5
       947                 8.7
       937                 9.1
       933                 9.5
       903                 9.8
       888                10.4
       876                10.8
       845                12.1
       840                12.9
       831                15.1
       825                21.7
       821                23.6
       819                26.1
       810                26.6
       803                27.9
exec #6
       980                 0.0
       971                 5.5
       957                 6.9
       925                 8.8
       916                 9.2
       891                10.6
       876                11.1
       870                12.5
       862                13.9
       847                14.8
       833                15.7
       825                16.1
       824                22.5
       823                28.4
       809                29.8
       806                37.1
       803                38.5
       797              1390.5
       796              1615.5
       794              2999.4
exec #7
       980                 0.0
       972                 5.5
       968                 6.9
       952                 7.4
       916                 9.2
       903                 9.6
       894                10.5
       863                11.4
       846                13.2
       828                16.9
       824                21.1
       822                30.7
       821                31.2
       819                32.5
       818                33.9
       804                38.5
       803                57.3
exec #8
       980                 0.0
       963                 5.5
       960                 9.7
       946                11.1
       870                12.9
       859                19.2
       858                21.0
       843                21.5
       841                23.7
       829                24.1
       810                25.6
       803                36.3
exec #9
       980                 0.0
       972                 8.4
       894                 9.8
       878                10.8
       874                15.5
       870                16.0
       869                16.5
       838                17.0
       836                17.9
       830                21.2
       818                24.5
       806                25.9
       805                34.5
       804                45.3
       803                46.3
exec #10
       980                 0.0
       968                 4.2
       958                 5.2
       954                 7.1
       914                 9.0
       890                10.4
       878                10.9
       862                11.3
       858                13.2
       832                13.7
       827                14.2
       823                17.0
       812                18.4
       810                30.3
       809                40.7
       806                41.1
       805                44.4
       803                47.3

solutions/BRKGA/R05_15_02_00             803             803             803             803             803             794             803             803             803             803       36007.270
