        UB            Time(s)
exec #1
       501                 0.0
       488                 0.0
       467                 0.0
exec #2
       501                 0.0
       487                 0.0
       467                 0.1
exec #3
       501                 0.0
       467                 0.0
exec #4
       488                 0.0
       485                 0.0
       467                 0.2
exec #5
       485                 0.0
       467                 0.0
exec #6
       485                 0.0
       467                 0.1
exec #7
       488                 0.0
       467                 0.0
exec #8
       488                 0.0
       467                 0.0
exec #9
       501                 0.0
       467                 0.0
exec #10
       497                 0.0
       488                 0.0
       485                 0.0
       479                 0.1
       467                 0.2

solutions/BRKGA/R05_06_01_00             467             467             467             467             467             467             467             467             467             467       36000.825
