        UB            Time(s)
exec #1
       872                 0.0
       842               113.6
       832               116.6
       820               119.0
       812               120.3
       792               123.4
       787               129.6
       782               321.0
exec #2
       872                 0.0
       871                61.9
       855                63.4
       853                66.1
       852                67.8
       843                68.4
       840                69.5
       835                71.8
       833                76.4
       823                78.1
       819                86.9
       818                88.6
       814                93.6
       809                99.6
       804               285.1
exec #3
       872                 0.0
       869                39.5
       865                40.1
       864                41.8
       859                42.4
       855                43.0
       854                44.1
       852                45.3
       807                45.8
       802                52.7
       797                53.9
       792                57.3
       787                60.1
       782              1920.3
exec #4
       872                 0.0
       847                57.2
       829                63.4
       827                64.0
       812                65.7
       807                67.9
       792                69.0
       787                73.5
       782               399.0
exec #5
       872                 0.0
       860                41.6
       855                43.8
       850                44.3
       845                46.5
       838                47.1
       835                53.2
       828                54.4
       800                76.4
       787                80.2
       782               106.9
exec #6
       872                 0.0
       865                40.7
       860                41.2
       850                44.0
       848                45.1
       846                47.9
       841                49.7
       840                50.2
       838                50.8
       833                53.6
       809                56.4
       792                57.5
       787                61.5
exec #7
       872                 0.0
       869                73.6
       860                74.1
       837                77.4
       827                78.6
       817                81.4
       809                82.0
       797                84.8
       787                89.2
       782               481.5
exec #8
       872                 0.0
       870                43.2
       860                46.7
       855                47.9
       850                48.5
       845                50.2
       840                54.3
       792                56.5
       787                60.5
exec #9
       872                 0.0
       862                49.1
       852                49.6
       847                50.8
       842                51.4
       837                51.9
       832                53.7
       821                54.3
       814                57.2
       812                58.4
       809                60.1
       802                60.7
       792                61.2
       787                63.5
exec #10
       872                 0.0
       866               121.7
       860               125.6
       850               126.7
       838               131.9
       835               136.9
       822               137.4
       812               139.7
       807               142.0
       804               143.2
       802               144.3
       794               145.4
       792               148.7
       787               150.4
       782               153.3

solutions/BRKGA/R06_10_10_05             782             804             782             782             782             787             782             787             787             782       36009.707
