        UB            Time(s)
exec #1
       801                 0.0
       732                 0.0
       728                 0.4
       700                 0.4
       699                 1.0
       694                 1.2
       689                48.1
exec #2
       786                 0.0
       766                 0.0
       728                 0.2
       720                 0.4
       708                 0.7
       704                 0.8
       702                 0.9
       700                 1.0
       694                 2.0
       693                 6.6
       689                 8.2
exec #3
       785                 0.0
       769                 0.0
       756                 0.1
       751                 0.3
       733                 0.4
       720                 0.4
       714                 0.5
       709                 0.5
       693                 0.6
       689                 4.4
exec #4
       772                 0.0
       754                 0.0
       739                 0.2
       729                 0.4
       725                 0.4
       708                 0.6
       707                 0.7
       694                 0.9
       689                 2.3
exec #5
       791                 0.0
       762                 0.0
       757                 0.1
       713                 0.2
       711                 0.4
       702                 0.8
       700                 1.6
       694                 1.7
       689                59.5
exec #6
       767                 0.0
       754                 0.0
       747                 0.1
       722                 0.2
       707                 0.3
       702                 0.5
       701                 0.6
       694                 0.9
       693                 5.1
       689                 6.7
exec #7
       792                 0.0
       771                 0.0
       743                 0.1
       740                 0.2
       737                 0.3
       711                 0.4
       702                 0.8
       694                 1.6
       693                 7.3
       689                 7.9
exec #8
       786                 0.0
       765                 0.0
       742                 0.1
       719                 0.2
       702                 0.4
       694                 1.3
       693                 3.7
       689                12.7
exec #9
       765                 0.0
       739                 0.0
       729                 0.2
       720                 0.3
       709                 0.5
       700                 0.8
       694                 1.4
       693                 1.8
       689                 1.9
exec #10
       759                 0.0
       734                 0.0
       729                 0.4
       689                 0.5

solutions/BRKGA/R06_08_01_02             689             689             689             689             689             689             689             689             689             689       36001.549
