        UB            Time(s)
exec #1
       885                 0.0
       870                37.2
       844                39.0
       839                41.8
       829                42.3
       824                43.2
       815               241.8
       812               286.0
exec #2
       885                 0.0
       864                28.6
       840                30.5
       834                31.8
       830                32.7
       815                33.6
       810                39.0
       807                57.4
       804               365.9
exec #3
       885                 0.0
       883                26.6
       870                32.6
       867                34.5
       850                35.4
       838                36.2
       825                36.9
       820                40.6
       815                41.5
       810                43.7
       804                44.7
       801                75.9
exec #4
       885                 0.0
       866                24.3
       853                25.7
       844                26.2
       843                27.6
       837                28.0
       831                30.3
       819                31.2
       810                32.1
       804                37.5
       801               133.0
exec #5
       885                 0.0
       875                23.0
       859                23.4
       855                23.9
       844                24.4
       834                27.1
       824                27.5
       813               423.3
       812              3405.5
exec #6
       885                 0.0
       857                30.7
       844                31.1
       830                33.2
       824                35.6
       815                36.4
       810               175.5
       807               190.2
       804              1274.4
exec #7
       885                 0.0
       880                65.2
       867                66.6
       863                67.5
       853                68.0
       850                68.5
       840                69.8
       829                70.8
       824                72.6
       819                73.5
       809                74.0
       804                74.4
       801               101.2
exec #8
       885                 0.0
       879                23.2
       875                23.6
       871                24.5
       844                25.0
       839                25.5
       834                27.8
       826                28.3
       824                29.2
       820               180.0
       817               318.4
exec #9
       885                 0.0
       884                36.2
       879                37.1
       834                37.5
       824                40.7
       818               204.4
       813               209.4
       812               887.0
       804               952.2
exec #10
       885                 0.0
       873                23.6
       872                24.0
       859                24.9
       843                25.4
       842                27.5
       836                27.9
       835                28.4
       830                28.7
       825                30.9
       821                31.4
       820                31.8
       804                33.6
       801                61.5

solutions/BRKGA/R08_12_03_05             812             804             801             801             812             804             801             817             804             801       36007.926
