        UB            Time(s)
exec #1
       980                 0.0
       966                 4.3
       965                 4.9
       931                 5.2
exec #2
       980                 0.0
       977                 4.2
       975                 4.4
       962                 4.7
       931                 5.0
exec #3
       980                 0.0
       966                 3.9
       962                 4.5
       931                 4.7
exec #4
       980                 0.0
       971                 3.6
       931                 4.5
exec #5
       980                 0.0
       975                 3.6
       961                 4.2
       931                 4.7
exec #6
       980                 0.0
       973                 3.9
       969                 4.2
       931                 4.7
exec #7
       980                 0.0
       965                 4.8
       955                 5.1
       931                 5.4
exec #8
       980                 0.0
       975                 4.3
       955                 4.6
       931                 5.1
exec #9
       980                 0.0
       974                 4.8
       971                 5.1
       944                 5.3
       931                 5.6
exec #10
       980                 0.0
       975                 3.7
       970                 5.4
       958                 5.9
       939                 6.2
       931                 6.5

solutions/BRKGA/R05_15_01_20             931             931             931             931             931             931             931             931             931             931       36004.174
