        UB            Time(s)
exec #1
       909                 0.0
       901               447.3
       839               511.2
       828              1091.0
       823              1377.2
       803              2048.3
       800              2248.1
exec #2
       909                 0.0
       890               118.4
       889               173.2
       842               194.1
       841               852.4
       839               870.3
       810              1166.3
       800              1397.1
exec #3
       909                 0.0
       897               183.9
       888               191.5
       863               215.6
       846               227.7
       819               411.5
       805               901.7
       793              2261.3
exec #4
       909                 0.0
       868               185.4
       867               205.8
       839               302.3
       834              1156.8
       809              1251.1
exec #5
       909                 0.0
       890               166.6
       859               169.7
       838               269.4
       801               478.9
exec #6
       909                 0.0
       894               154.1
       868               155.2
       849               475.5
       829               859.5
       815              2262.2
exec #7
       909                 0.0
       875               192.4
       866               257.5
       860               295.9
       830               468.4
       827              1620.1
       826              2236.3
       811              2380.5
exec #8
       909                 0.0
       901               151.3
       871               192.1
       870               216.9
       848               239.6
       842               451.6
       839              1235.9
       837              1705.6
       828              2097.5
       827              2164.9
       825              2451.3
exec #9
       909                 0.0
       892               190.9
       890               229.2
       889               232.5
       869               323.5
       866               405.2
       838               436.6
       834               969.0
       833              2473.9
       831              3384.0
exec #10
       909                 0.0
       884               182.6
       877               321.5
       873               337.7
       861               342.9
       852               351.1
       849               370.3
       834               550.9
       809               784.4
       778              1668.3

solutions/BRKGA/R09_15_05_00             800             800             793             809             801             815             811             825             831             778       36018.985
