        UB            Time(s)
exec #1
       980                 0.0
       959                27.0
       958                33.5
       943                35.4
       924                36.2
       910                38.0
       907                40.7
       891                41.6
       882                46.1
       875                49.4
       872                51.9
       867               122.9
       863              1132.9
       861              1186.4
       858              1188.1
exec #2
       980                 0.0
       957                29.5
       947                32.9
       935                37.9
       895                40.7
       891                43.5
       890                45.3
       886                46.2
       880                48.9
       870                50.6
       865                51.5
       862                71.1
exec #3
       980                 0.0
       972                35.8
       959                36.7
       957                37.6
       942                38.5
       925                40.3
       920                41.2
       902                42.1
       894                45.7
       892                46.6
       875                47.4
       872                51.0
       870                59.0
       867                72.0
       865                84.4
       862                88.7
exec #4
       980                 0.0
       935                35.0
       930                35.9
       924                36.8
       903                37.7
       900                39.4
       894                41.9
       887                42.8
       879                44.5
       875                46.3
       874                51.6
       870                53.5
       865                58.0
       862                76.4
exec #5
       980                 0.0
       961                31.4
       955                39.9
       945                40.8
       927                42.7
       906                43.7
       903                46.5
       896                48.4
       892                49.3
       891                50.3
       885                52.1
       875                54.9
       870                55.9
       867                80.0
       865               106.0
       862               106.9
exec #6
       980                 0.0
       979                23.4
       978                28.8
       966                34.3
       924                37.1
       910                38.9
       900                41.6
       896                42.5
       890                45.1
       885                46.0
       882                47.0
       875                47.9
       872                52.5
       867                58.7
       865                90.1
       862                91.0
       858              3538.2
exec #7
       980                 0.0
       975                33.8
       971                34.6
       959                35.5
       945                38.2
       937                39.1
       904                40.0
       900                44.5
       897                45.4
       883                46.3
       881                48.2
       875                49.1
       872                50.0
       865                58.2
       862                73.5
       859               935.7
       853               951.6
exec #8
       980                 0.0
       958                36.0
       931                37.7
       930                38.6
       916                41.4
       909                44.1
       908                45.1
       892                46.0
       891                46.9
       887                47.9
       875                48.8
       872                53.2
       870                55.1
       867                65.4
       862                76.9
       858               463.9
       854               496.9
       853               557.5
exec #9
       980                 0.0
       950                31.0
       932                33.7
       906                35.4
       886                37.1
       880                43.3
       875                46.9
       872                51.0
       870                53.6
       867                58.4
       865                67.2
       862                74.0
       859              1234.2
       858              1248.5
       854              1256.6
       853              1263.4
exec #10
       980                 0.0
       966                31.9
       938                33.8
       930                34.7
       915                35.6
       913                38.4
       903                39.4
       896                41.2
       885                43.1
       880                44.9
       877                48.6
       872                49.5
       870                54.1
       865                55.1
       862                72.6

solutions/BRKGA/R05_15_04_05             858             862             862             862             862             858             853             853             853             862       36014.169
