        UB            Time(s)
exec #1
       980                 0.0
       977                 8.8
       966                11.6
       929                14.0
       922                15.3
       891                16.3
       873                19.4
       867                19.9
       851                21.7
       841                23.1
       839                29.4
       833                30.8
       824                33.5
       823                41.8
       820                53.5
       819                70.9
       818                72.3
       817                92.9
exec #2
       980                 0.0
       942                 8.9
       930                19.9
       929                23.1
       906                26.4
       905                30.8
       900                31.7
       896                38.9
       895                40.3
       860                41.6
       857                62.9
       824                63.3
       817               115.3
       813               139.1
       808               140.0
       807               160.6
       804               163.8
       803               167.5
       800               168.4
       799               172.1
       798               178.9
       797               183.5
       796               184.5
       794               189.4
       792               189.8
       791               192.0
       790               196.1
exec #3
       980                 0.0
       959                 7.4
       946                 8.3
       931                10.1
       912                10.6
       908                11.0
       886                12.4
       878                12.8
       853                13.3
       850                15.0
       846                18.2
       845                23.1
       832                26.8
       828                27.8
       827                31.5
       824                32.4
       820                39.6
       819                49.9
       817                67.6
       816               163.4
exec #4
       980                 0.0
       959                 8.2
       952                10.5
       932                10.9
       926                11.8
       903                12.3
       885                12.8
       881                13.7
       877                15.5
       863                17.8
       860                19.2
       856                21.1
       846                22.5
       830                27.7
       827                33.2
       826                34.5
       824                41.2
       820                42.8
       819                70.5
       818                80.2
       817                95.2
       816                95.7
exec #5
       980                 0.0
       964                 7.9
       942                 8.7
       934                14.0
       923                17.1
       905                20.5
       902                23.3
       898                26.4
       882                27.2
       879                28.1
       874                34.8
       873                35.2
       866                38.6
       838                39.0
       834                47.2
       830                51.3
       829                54.9
       824                55.4
       822                57.8
       820                69.1
       819                83.2
       818               133.1
       817               168.2
       816               194.5
exec #6
       980                 0.0
       943                 9.6
       912                10.0
       901                12.4
       895                12.8
       865                15.0
       857                17.3
       847                22.4
       844                28.0
       843                31.7
       839                34.1
       836                35.9
       829                36.9
       823                42.7
       822                44.1
       821                63.9
       819                65.7
       817                74.0
       816               102.6
exec #7
       980                 0.0
       935                 6.8
       925                10.0
       900                10.5
       884                12.8
       879                13.7
       854                14.6
       845                20.9
       833                25.5
       830                29.9
       828                34.9
       826                36.7
       825                40.0
       824                43.2
       822                45.1
       820                60.8
       819                71.8
       818                98.4
       817               146.0
exec #8
       980                 0.0
       929                 7.8
       928                12.0
       901                12.9
       888                13.3
       863                14.7
       860                18.0
       856                18.5
       850                20.8
       839                22.2
       834                25.5
       833                26.0
       827                28.8
       824                30.7
       823                32.1
       817                35.1
       816                62.7
exec #9
       980                 0.0
       935                 7.6
       921                12.9
       915                13.3
       883                14.2
       878                15.5
       877                16.7
       874                18.9
       864                19.4
       859                20.4
       853                22.2
       851                24.1
       845                24.6
       833                25.9
       823                29.4
       821                32.7
       820                62.4
       819                69.2
       817                82.8
       816               584.0
exec #10
       980                 0.0
       929                 6.2
       926                10.4
       914                11.8
       911                13.7
       906                14.7
       892                15.1
       861                15.6
       841                19.9
       828                31.2
       820                43.0
       818                76.8
       816               224.8

solutions/BRKGA/R05_15_02_01             817             790             816             816             816             816             817             816             816             816       36006.959
