        UB            Time(s)
exec #1
       801                 0.0
       786                 0.1
       782                 0.4
       778                 0.6
       770                 0.7
       767                 0.8
       765                 0.9
       761                 1.1
exec #2
       801                 0.0
       770                 0.4
       765                 0.8
       761                 1.0
exec #3
       801                 0.0
       792                 0.2
       790                 0.4
       782                 0.6
       767                 0.7
       761                 1.1
exec #4
       801                 0.0
       792                 0.2
       782                 0.4
       767                 0.6
       765                 0.8
       761                 0.9
exec #5
       801                 0.0
       792                 0.4
       778                 0.5
       761                 0.6
exec #6
       801                 0.0
       776                 0.3
       765                 0.8
       761                 1.1
exec #7
       801                 0.0
       793                 0.1
       769                 0.3
       761                 0.3
exec #8
       801                 0.0
       797                 0.2
       787                 0.5
       765                 0.6
       761                 0.8
exec #9
       801                 0.0
       787                 0.3
       767                 0.4
       761                 0.8
exec #10
       801                 0.0
       793                 0.3
       778                 0.4
       774                 0.4
       765                 0.6
       761                 0.8

solutions/BRKGA/R06_08_01_20             761             761             761             761             761             761             761             761             761             761       36001.270
