        UB            Time(s)
exec #1
       689                 0.0
       688                19.1
exec #2
       689                 0.0
       688                17.5
exec #3
       689                 0.0
       688                16.7
       680              1711.3
exec #4
       689                 0.0
       688                17.6
exec #5
       689                 0.0
       688                16.1
       680              1069.9
exec #6
       689                 0.0
       688                15.9
exec #7
       689                 0.0
       688                16.7
       680              3308.0
exec #8
       689                 0.0
       688                17.3
       680               301.6
exec #9
       689                 0.0
       688                17.2
exec #10
       689                 0.0
       688                16.6

solutions/BRKGA/R07_12_04_20             688             688             680             688             680             688             680             680             688             688       36008.905
