        UB            Time(s)
exec #1
       872                 0.0
       861                14.2
       848                14.5
       847                14.8
       828                15.1
       825                22.1
exec #2
       872                 0.0
       868                13.5
       844                14.0
       834                14.5
exec #3
       872                 0.0
       871                14.8
       845                15.1
       825                15.7
       823              1428.1
       819              1434.4
exec #4
       872                 0.0
       871                11.0
       838                11.3
       835                11.6
       828                12.7
       825                13.0
       819                14.9
exec #5
       872                 0.0
       850                10.2
       825                12.2
       823               632.0
       819               639.7
       814               892.6
exec #6
       872                 0.0
       870                 8.9
       862                10.6
       859                10.9
       848                11.2
       828                11.5
       825                12.4
       823              1570.4
       819              1578.5
       814              2103.4
exec #7
       872                 0.0
       870                 9.7
       860                11.7
       850                15.9
       846                27.3
       819                27.6
       814               783.7
exec #8
       872                 0.0
       870                11.3
       859                11.6
       851                11.9
       828                12.2
       825                14.0
exec #9
       872                 0.0
       857                13.4
       850                13.7
       834                16.8
       819                22.8
       814              2837.8
exec #10
       872                 0.0
       871                11.6
       841                11.9
       828                13.3
       825                14.1

solutions/BRKGA/R06_10_03_10             825             834             819             819             814             814             814             825             814             825       36004.488
