        UB            Time(s)
exec #1
       801                 0.0
       768                 0.0
       748                 0.3
       745                 0.6
       744                 0.7
       736                 1.0
       730                 1.1
       728                 1.4
       719                 2.2
       714                 3.2
       712                 4.6
       711                 6.9
       707                 7.2
       703                 9.0
       700                13.3
       696                16.1
       693                19.9
       691                28.8
       689                35.8
       687                37.5
       685               105.1
exec #2
       781                 0.0
       775                 0.0
       767                 0.3
       745                 0.7
       740                 0.8
       709                 1.0
       701                 6.9
       700                 7.8
       699                11.9
       698                12.3
       695                12.9
       689                13.4
       687                19.4
       685               246.8
exec #3
       801                 0.0
       772                 0.0
       765                 0.1
       738                 0.3
       726                 0.8
       724                 1.7
       716                 2.4
       714                 3.2
       706                 3.5
       702                 5.4
       696                12.4
       691                18.5
       689                19.3
       687                22.6
       685                49.3
exec #4
       801                 0.0
       796                 0.0
       777                 0.1
       750                 0.2
       745                 1.1
       733                 1.2
       731                 1.8
       718                 2.1
       709                 2.8
       703                 3.5
       699                 5.8
       696                13.5
       695                17.9
       694                19.8
       691                21.5
       689                22.9
       685                23.7
exec #5
       779                 0.0
       765                 0.1
       761                 0.4
       754                 0.6
       752                 0.9
       730                 1.1
       726                 1.6
       724                 1.9
       720                 2.4
       709                 3.2
       707                 4.9
       703                 5.5
       701                10.7
       698                11.1
       697                14.0
       693                17.7
       689                19.7
       685                29.5
exec #6
       779                 0.0
       750                 0.0
       749                 0.7
       739                 0.8
       720                 0.9
       710                 1.1
       708                 4.9
       705                 5.6
       704                 6.0
       701                 6.7
       698                 9.4
       696                12.2
       691               582.6
exec #7
       798                 0.0
       764                 0.0
       761                 0.6
       735                 0.7
       733                 1.3
       730                 2.4
       727                 2.9
       718                 3.0
       715                 3.3
       714                 3.6
       711                 4.5
       707                 5.0
       703                 5.6
       702                 6.0
       700                 7.6
       699                 8.9
       698                 9.0
       694                 9.3
       693               711.0
       691               714.3
       685               715.4
exec #8
       780                 0.0
       754                 0.0
       737                 0.3
       725                 1.1
       718                 2.3
       709                 2.7
       707                 3.5
       704                 4.1
       702                13.4
       701                18.9
       698                20.1
       696                23.1
       694                29.4
       691               352.5
       689               356.3
       687               357.6
       685               363.3
exec #9
       801                 0.0
       786                 0.0
       767                 0.1
       742                 0.3
       732                 0.7
       731                 1.2
       729                 1.5
       717                 1.7
       714                 2.3
       710                 3.6
       703                 4.2
       696                 8.7
       691                31.4
       689                92.4
       687              3413.2
       685              3424.1
exec #10
       801                 0.0
       762                 0.0
       733                 0.3
       719                 0.9
       709                 1.7
       703                 4.2
       700                 8.3
       699                10.5
       697                13.6
       694                14.7
       693                94.3
       691               105.8
       689               107.6
       687               108.3
       685               342.9

solutions/BRKGA/R06_08_02_02             685             685             685             685             685             691             685             685             685             685       36002.354
