        UB            Time(s)
exec #1
       474                 0.0
       468                 0.2
       462                 0.3
exec #2
       468                 0.0
       462                 0.2
exec #3
       462                 0.0
exec #4
       491                 0.0
       478                 0.0
       468                 0.1
       462                 0.2
exec #5
       475                 0.0
       466                 0.1
       462                 0.2
exec #6
       462                 0.0
exec #7
       478                 0.0
       475                 0.0
       466                 0.1
       462                 0.2
exec #8
       484                 0.0
       474                 0.0
       462                 0.2
exec #9
       478                 0.0
       473                 0.0
       466                 0.2
       462                 0.3
exec #10
       483                 0.0
       466                 0.0
       462                 0.8

solutions/BRKGA/R08_06_04_00             462             462             462             462             462             462             462             462             462             462       36001.858
