        UB            Time(s)
exec #1
       601                 0.0
       590                 0.0
       587                 0.2
       574                 0.6
       572                 1.9
       568                 2.5
       567                 5.3
       564                 6.7
       560                 8.8
       558                14.9
       556                22.1
       550                23.6
       548                34.4
       546                35.5
       544                36.1
       542                36.8
       540                37.7
exec #2
       597                 0.0
       585                 0.1
       578                 0.2
       576                 0.7
       574                 1.0
       569                 1.8
       568                 2.5
       558                 5.6
       556                11.9
       554                17.2
       552                22.2
       550                25.4
       548                25.9
       542                26.1
       538                27.1
exec #3
       601                 0.0
       598                 0.1
       593                 0.2
       576                 0.4
       570                 2.0
       566                 4.0
       562                 6.0
       560                11.8
       558                16.2
       554                17.8
       552                25.2
       550                26.3
       546                28.3
       542                30.4
       540                34.5
exec #4
       589                 0.0
       579                 0.1
       578                 0.3
       577                 0.8
       572                 1.3
       558                 2.3
       554                13.5
       548                21.5
       544                26.9
       542                29.5
       540                30.4
       538                31.7
exec #5
       586                 0.0
       580                 0.1
       578                 0.6
       577                 1.3
       574                 2.0
       571                 2.3
       568                 2.6
       564                 3.2
       560                 6.3
       556                14.5
       554                18.8
       552                30.4
       550                32.6
       548                33.3
       546                34.5
       544                35.6
       542                36.3
       540                36.8
       538                37.1
exec #6
       601                 0.0
       585                 0.1
       574                 0.2
       566                 0.7
       564                 3.4
       560                 4.8
       558                11.2
       552                16.8
       550                22.7
       544                23.0
       542                26.4
       540                26.9
       538               766.3
exec #7
       601                 0.0
       592                 0.0
       578                 0.1
       574                 1.4
       572                 2.1
       564                 2.5
       562                15.1
       560                18.3
       558                19.8
       554                20.3
       550                21.5
       548                27.2
       544                27.6
       540                30.6
exec #8
       598                 0.0
       595                 0.0
       582                 0.1
       581                 0.5
       570                 0.6
       568                 1.4
       564                 4.5
       562                 4.7
       560                 6.6
       559                 8.0
       557                13.5
       556                18.2
       552                20.6
       550                23.4
       548                27.7
       540                28.7
       538                31.5
exec #9
       597                 0.0
       585                 0.1
       582                 0.2
       581                 0.6
       575                 0.7
       574                 2.0
       572                 2.6
       570                 2.7
       568                 2.9
       564                 3.9
       558                 4.5
       552                11.4
       550                18.4
       548                24.9
       546                25.8
       544                26.9
       542                27.8
       540                28.6
exec #10
       598                 0.0
       595                 0.0
       590                 0.1
       586                 0.4
       578                 0.6
       570                 1.1
       568                 3.9
       562                 4.4
       558                10.7
       556                13.7
       554                17.0
       552                22.3
       548                23.3
       544                28.1
       542                30.0
       540                30.6
       538                32.3

solutions/BRKGA/R06_06_05_02             540             538             540             538             538             538             540             538             540             538       36001.728
