        UB            Time(s)
exec #1
       797                 0.0
       789                12.2
       788                13.6
       779                15.0
exec #2
       797                 0.0
       788                16.9
       784                17.3
       779                18.4
exec #3
       797                 0.0
       785                13.6
       779                16.4
exec #4
       797                 0.0
       789                11.6
       788                12.5
exec #5
       797                 0.0
       789                12.8
       779                14.2
exec #6
       797                 0.0
       789                14.0
       788                14.3
exec #7
       797                 0.0
       788                 7.4
exec #8
       797                 0.0
       789                11.5
       788                14.5
exec #9
       797                 0.0
       789                 9.6
       788                 9.9
exec #10
       797                 0.0
       788                12.8

solutions/BRKGA/R08_10_03_20             779             779             779             788             779             788             788             788             788             788       36003.878
