        UB            Time(s)
exec #1
       801                 0.0
       798                 7.4
       794                 7.8
       779                 8.1
       772                 9.4
       752                 9.6
       749                13.9
       742                17.0
       736                20.1
exec #2
       801                 0.0
       799                 6.9
       779                 7.3
       771                 8.4
       769                 8.6
       756               135.7
       751               949.9
       737              1342.1
       735              1344.7
exec #3
       801                 0.0
       792                 8.2
       790                 8.7
       788                 9.9
       779                10.2
       752                10.4
       742                17.2
       736                87.5
exec #4
       801                 0.0
       799                 8.0
       779                 8.5
       769                 9.3
       767                10.8
       756                20.7
       751               207.3
       747               287.9
       745               290.9
       737               291.6
       735               292.7
exec #5
       801                 0.0
       799                 7.9
       779                 8.2
       769                 8.4
       764               267.2
       751              2319.0
exec #6
       801                 0.0
       789                 7.3
       779                 8.1
       770                 8.6
       764                 9.3
       752                 9.8
       749                15.3
       742                17.8
       736               123.6
exec #7
       801                 0.0
       779                 8.5
       766                 8.9
       759                11.2
       752                11.7
       749                12.2
       742                13.7
       736                93.0
exec #8
       801                 0.0
       795                 8.8
       791                 9.1
       779                 9.3
       771                 9.6
       764                10.1
       742                13.4
       736                15.4
exec #9
       801                 0.0
       779                 9.6
       769                10.7
       764                12.2
exec #10
       801                 0.0
       779                 7.9
       778                 8.4
       775                 8.7
       752                 9.2
       742                10.7
       736               421.0

solutions/BRKGA/R06_08_05_10             736             735             736             735             751             736             736             736             764             736       36003.907
