        UB            Time(s)
exec #1
       495                 0.0
       476                 0.0
       473                 0.0
       456                 0.1
exec #2
       495                 0.0
       491                 0.0
       456                 0.0
exec #3
       495                 0.0
       476                 0.0
       473                 0.1
       456                 0.1
exec #4
       456                 0.0
exec #5
       495                 0.0
       476                 0.0
       456                 0.1
exec #6
       495                 0.0
       473                 0.0
       456                 0.1
exec #7
       495                 0.0
       473                 0.0
       456                 0.0
exec #8
       495                 0.0
       476                 0.0
       473                 0.1
       456                 0.1
exec #9
       495                 0.0
       476                 0.0
       456                 0.1
exec #10
       495                 0.0
       476                 0.0
       456                 0.1

solutions/BRKGA/R07_06_01_10             456             456             456             456             456             456             456             456             456             456       36000.956
