        UB            Time(s)
exec #1
       797                 0.0
       744                 0.0
       727                 4.4
       723                 6.6
       688                 9.8
       678                21.8
       673                24.1
       646                25.4
       645                36.8
       637                45.4
       631               113.8
       628               181.8
       623               200.1
exec #2
       718                 0.0
       697                 5.7
       665                 9.0
       662                25.9
       661                35.2
       638                46.9
       628                57.7
       623               249.5
exec #3
       797                 0.0
       771                 0.0
       759                 0.9
       753                 1.8
       734                 2.7
       729                 4.6
       710                 5.0
       679                 8.7
       675                10.0
       668                21.2
       667                31.8
       659                38.7
       657                56.5
       656                63.8
       649                67.4
       639                67.9
       637                89.9
       634               148.0
       631               177.2
       628               231.3
       623               390.2
exec #4
       766                 0.0
       760                 1.3
       749                 1.7
       742                 3.1
       721                 4.0
       698                 6.8
       690                12.3
       688                17.7
       677                25.8
       652                27.8
       634                35.9
       628               134.6
       623               224.8
exec #5
       785                 0.0
       760                 0.4
       752                 0.9
       751                 2.2
       746                 2.7
       734                 3.1
       731                 7.4
       722                 9.6
       712                10.4
       694                10.7
       664                12.2
       656                28.4
       646                37.5
       643                60.4
       639                67.4
       638                91.3
       637                96.6
       630               126.7
       628               137.7
       623               164.1
exec #6
       791                 0.0
       760                 0.9
       744                 2.3
       743                 4.4
       738                 4.9
       708                 6.2
       698                10.2
       697                11.5
       673                16.0
       650                34.4
       648                41.1
       630               138.5
       628               210.5
       623               393.1
exec #7
       797                 0.0
       751                 0.8
       742                 4.2
       740                 5.6
       732                 7.2
       729                 8.5
       727                 9.3
       713                10.6
       709                14.5
       707                15.8
       699                17.6
       698                19.0
       697                19.8
       686                23.0
       673                35.9
       672                43.7
       665                49.3
       653                57.8
       650                62.9
       641                67.5
       637               100.3
       634               149.9
       623               161.0
exec #8
       727                 0.0
       723                 3.9
       693                 9.6
       685                17.8
       680                24.3
       678                25.0
       666                27.9
       658                39.9
       648                40.3
       643                52.9
       623                70.2
exec #9
       797                 0.0
       780                 0.0
       754                 0.9
       725                 3.2
       717                 7.8
       710                 9.2
       704                11.9
       696                15.6
       689                17.9
       686                19.7
       668                20.6
       645                32.7
       638                56.5
       623               114.0
exec #10
       797                 0.0
       789                 0.4
       788                 0.9
       782                 1.3
       759                 1.8
       750                 2.2
       742                 4.8
       737                 5.6
       726                 6.0
       693                 9.9
       648                15.5
       647                25.1
       638                31.3
       637                53.3
       623                67.8

solutions/BRKGA/R08_10_05_00             623             623             623             623             623             623             623             623             623             623       36006.879
