        UB            Time(s)
exec #1
       495                 0.0
       490                 1.0
       486                 1.2
       485                 1.4
       482                 2.6
       480                 2.7
       465                 2.9
       455                 3.7
exec #2
       495                 0.0
       486                 0.5
       471                 1.0
       465                 1.9
       461                 3.9
       460                 4.2
       456                 4.3
       455                 4.9
exec #3
       495                 0.0
       486                 0.5
       485                 2.2
       480                 2.4
       477                 2.9
       465                 2.9
       460                 3.4
       455                 4.3
exec #4
       495                 0.0
       490                 0.7
       480                 1.4
       470                 2.3
       465                 2.5
       455                 3.4
exec #5
       495                 0.0
       486                 0.4
       485                 1.7
       480                 1.8
       475                 2.2
       470                 3.2
       465                 4.0
       455                 4.8
exec #6
       495                 0.0
       491                 1.0
       490                 1.2
       480                 1.7
       477                 2.4
       470                 2.5
       466                 3.2
       465                 3.5
       461                 3.7
       460                 4.0
       455                 4.6
exec #7
       495                 0.0
       476                 1.0
       475                 1.5
       470                 3.5
       466                 3.8
       451                 4.6
exec #8
       495                 0.0
       491                 1.0
       485                 1.1
       477                 1.3
       470                 1.5
       465                 2.6
       460                 2.8
       455                 3.0
exec #9
       495                 0.0
       484                 0.5
       480                 0.8
       475                 1.3
       466                 2.3
       465                 2.5
       460                 2.8
       456                 3.7
       455                 4.1
exec #10
       495                 0.0
       490                 1.4
       475                 1.5
       470                 2.4
       466                 3.0
       465                 3.9
       455                 4.8

solutions/BRKGA/R07_06_03_05             455             455             455             455             455             455             451             455             455             455       36001.370
