        UB            Time(s)
exec #1
       745                 0.0
       715                 0.3
       713                 0.5
       708                 1.3
       702                 1.9
       686                 2.1
       680                 6.1
       674                 8.9
       673                 9.3
       671                11.2
       669                16.9
exec #2
       733                 0.0
       720                 0.8
       705                 1.1
       700                 1.6
       686                 2.1
       669                 2.8
exec #3
       736                 0.0
       721                 0.0
       700                 0.3
       673                 1.1
       669                 7.7
exec #4
       749                 0.0
       698                 0.3
       686                 0.8
       671                 3.9
       669                 5.2
exec #5
       766                 0.0
       714                 0.0
       690                 0.3
       680                 2.9
       672                 3.6
       671                 7.1
       669                13.0
exec #6
       747                 0.0
       724                 0.0
       712                 1.3
       708                 1.8
       677                 2.5
       673                 8.0
       671                 9.7
       669                15.1
exec #7
       762                 0.0
       732                 0.0
       710                 0.2
       706                 0.7
       690                 1.0
       687                 1.3
       684                 3.2
       673                 5.5
       672                 9.8
       671                15.4
       669                17.5
exec #8
       764                 0.0
       734                 0.0
       700                 0.5
       697                 2.2
       694                 2.4
       686                 2.6
       673                 3.7
       672                 5.9
       669                 9.3
exec #9
       727                 0.0
       702                 0.3
       699                 3.1
       682                 3.4
       672                 4.9
       671                 8.8
       669                12.9
exec #10
       720                 0.0
       719                 0.5
       713                 1.0
       694                 2.3
       691                 2.8
       688                 4.1
       686                 4.9
       676                 6.2
       674                 7.0
       673                 8.3
       672                18.9
       671                23.0
       669                29.2

solutions/BRKGA/R06_08_05_00             669             669             669             669             669             669             669             669             669             669       36004.204
