        UB            Time(s)
exec #1
       590                 0.0
       584               167.5
       579               169.8
       575               850.8
exec #2
       590                 0.0
       581                13.7
       574                14.4
       561                14.6
       552                24.0
exec #3
       590                 0.0
       584               524.4
       579               527.7
       575               611.0
exec #4
       590                 0.0
       584               129.9
       579               134.0
       575               735.8
exec #5
       590                 0.0
       580                21.4
       575                24.2
exec #6
       590                 0.0
       588                16.8
       575                53.4
exec #7
       590                 0.0
       572                15.1
       564                18.9
       562                24.1
exec #8
       590                 0.0
       580               279.6
       575               282.2
exec #9
       590                 0.0
       589                11.5
       579                15.7
       575               140.8
exec #10
       590                 0.0
       587                 8.5
       564                11.3
       561                14.2
       552               221.1

solutions/BRKGA/R05_08_04_10             575             552             575             575             575             575             562             575             575             552       36003.307
