        UB            Time(s)
exec #1
       557                 0.0
exec #2
       557                 0.0
exec #3
       557                 0.0
exec #4
       557                 0.0
exec #5
       557                 0.0
exec #6
       557                 0.0
exec #7
       557                 0.0
exec #8
       557                 0.0
exec #9
       557                 0.0
exec #10
       557                 0.0

solutions/BRKGA/R07_08_08_20             557             557             557             557             557             557             557             557             557             557       36004.723
