        UB            Time(s)
exec #1
       752                 0.0
       749                 2.6
       746                 3.3
       731                 3.4
       718                 6.2
exec #2
       752                 0.0
       749                 2.4
       731                 2.6
       730                 3.6
       718                 4.1
exec #3
       752                 0.0
       749                 2.0
       739                 2.2
       731                 3.0
       730                 4.3
       718                 5.4
exec #4
       752                 0.0
       718                 2.3
exec #5
       752                 0.0
       751                 2.3
       746                 2.6
       730                 3.1
       718                44.4
exec #6
       752                 0.0
       743                 2.1
       738                 2.7
       731                 2.9
       718                 3.4
exec #7
       752                 0.0
       749                 2.7
       746                 3.2
       718                 3.4
exec #8
       752                 0.0
       730                 2.2
       718                 3.5
exec #9
       752                 0.0
       731                 1.6
       730                 2.4
       718                 3.4
exec #10
       752                 0.0
       749                 2.9
       746                 3.4
       731                 3.7
       730                 7.4
       718                37.5

solutions/BRKGA/R08_08_02_20             718             718             718             718             718             718             718             718             718             718       36001.950
