        UB            Time(s)
exec #1
       689                 0.0
       685                39.4
       665                44.3
       659                44.7
       650                45.1
       645                47.2
       641                49.6
       635                51.8
       627                80.9
       622                94.2
exec #2
       689                 0.0
       686                41.0
       683                42.5
       676                44.2
       663                44.6
       662                45.4
       653                46.7
       652                48.6
       643                52.0
       641                53.2
       639                57.0
       638                57.4
       633                59.5
       631                76.6
       627                79.6
       623              1629.4
       618              1639.3
       614              1922.5
       609              1936.8
       604              2670.9
exec #3
       689                 0.0
       685                42.1
       683                42.5
       677                43.3
       662                45.0
       655                53.1
       654                56.0
       650                57.7
       648                58.1
       637                59.8
       625                64.1
       623                72.5
       622                76.2
       617                77.1
       616               120.4
       615               129.3
       610               135.1
       608               178.3
       604               181.9
exec #4
       689                 0.0
       675                43.3
       673                49.6
       671                50.9
       658                51.3
       656                54.7
       655                58.1
       653                61.5
       648                64.1
       645                65.7
       639                67.9
       637                86.0
       634                90.6
       621               260.0
       616               265.3
       614               274.7
       609               280.5
       608               346.6
       604               347.5
exec #5
       689                 0.0
       676                44.2
       670                44.7
       668                45.5
       659                49.4
       656                52.4
       640                54.4
       633                58.2
       630                61.8
       621                64.8
       620                70.6
       615                73.8
       613                88.9
       604              3107.3
exec #6
       689                 0.0
       672                37.9
       665                44.0
       662                44.4
       654                45.2
       649                48.8
       645                50.5
       640                54.3
       638                70.7
       630                73.5
       628                73.9
       622                77.1
       620                79.9
       616                81.2
       611                93.4
       609               510.4
       604              2731.2
exec #7
       689                 0.0
       685                34.0
       683                35.3
       675                38.2
       662                38.6
       660                42.3
       656                43.5
       645                45.0
       638                45.9
       637                53.7
       633                56.5
       627                79.6
       623               659.4
       618               664.7
       613               710.3
exec #8
       689                 0.0
       685                38.7
       682                39.1
       661                39.5
       660                41.9
       658                42.8
       651                44.9
       643                45.7
       640                46.1
       639                47.4
       635                50.4
       625                51.3
       620                54.0
       615                62.0
       613               142.9
       609               147.8
exec #9
       689                 0.0
       683                41.6
       674                45.4
       667                45.8
       664                49.9
       663                51.1
       651                52.4
       649                53.7
       643                54.1
       640                61.6
       638               140.5
       634               145.6
       623               281.4
       614               381.2
       609               403.4
       604               735.3
exec #10
       689                 0.0
       687                35.1
       675                35.9
       669                36.8
       664                38.0
       654                39.4
       650                39.7
       649                43.1
       648                45.1
       644                46.4
       643                48.4
       639                49.6
       627                56.5
       622                58.5
       617                70.7
       616                74.8
       615                75.6
       611                76.9
       609                79.7
       604                91.5

solutions/BRKGA/R07_12_03_05             622             604             604             604             604             604             613             609             604             604       36007.272
