        UB            Time(s)
exec #1
      1140                 0.0
      1102              2825.8
      1082              3236.2
exec #2
      1140                 0.0
      1116               813.3
exec #3
      1140                 0.0
      1120              1642.0
      1101              2148.4
      1097              2826.8
exec #4
      1140                 0.0
      1107              1536.8
exec #5
      1140                 0.0
      1124              1486.4
      1115              3247.9
exec #6
      1140                 0.0
      1130              1587.3
      1120              1789.3
      1093              2160.0
exec #7
      1140                 0.0
      1125              3505.2
exec #8
      1140                 0.0
      1083              1293.4
exec #9
      1140                 0.0
      1078              1778.4
exec #10
      1140                 0.0
      1134              1207.6
      1122              1792.3
      1094              2598.9

solutions/BRKGA/R06_20_20_00            1082            1116            1097            1107            1115            1093            1125            1083            1078            1094       36114.036
