        UB            Time(s)
exec #1
       557                 0.0
       542                 0.0
       537                 0.2
       528                 1.6
       520                 1.8
       501                 3.9
       499                 6.5
       498                15.6
       496                17.5
       495                21.8
       494                24.8
       493                29.5
       491                38.5
       487                45.9
       486                81.6
       485                99.8
       484               118.9
       483               126.2
       482               146.0
       481               150.1
       480               163.0
       479               167.2
       478               167.4
       477               174.1
       476               193.7
       473               194.1
exec #2
       557                 0.0
       543                 0.2
       535                 0.7
       530                 1.2
       521                 1.9
       508                 2.4
       501                 4.8
       500                10.2
       495                10.9
       494                24.3
       493                28.5
       492                30.3
       491                36.4
       488                46.1
       487                64.5
       486                77.7
       485                87.5
       484                89.5
       483                95.8
       482               104.7
       481               107.0
       480               125.6
       479               170.4
       478               180.2
       476               277.9
       474               284.4
       473               291.4
       472               445.6
       470               735.8
       469               739.8
exec #3
       557                 0.0
       546                 0.5
       537                 0.7
       514                 1.4
       507                 3.8
       504                 5.5
       497                 6.2
       496                11.0
       493                15.7
       490                23.7
       489                49.8
       488                76.4
       484                89.8
       483               175.3
       482               180.2
       481               208.2
       480               215.4
       477               220.6
       476               241.7
       475               290.2
       474               456.9
       471              2374.2
       470              2378.3
       469              2433.7
       468              2436.8
exec #4
       557                 0.0
       514                 0.5
       506                 2.5
       499                 4.4
       492                 9.8
       490                49.4
       487                51.3
       485                73.4
       484                76.2
       483               102.7
       481               111.0
       480               122.7
       479               125.6
       478               132.0
       477               136.1
       476               557.1
       473               563.8
exec #5
       557                 0.0
       554                 0.0
       520                 0.2
       518                 0.7
       514                 0.9
       511                 2.1
       509                 3.3
       504                 4.6
       500                 4.8
       498                11.6
       495                15.8
       493                25.2
       492                35.4
       490                37.8
       489                38.2
       488                52.8
       486                56.4
       485                68.3
       484                78.8
       483                90.5
       482                97.4
       480                99.6
       479               144.1
       477               149.2
       475               269.4
       474               272.7
       473               273.1
       472              1727.3
       471              1756.2
       470              1760.3
       469              1761.0
       468              1763.3
exec #6
       557                 0.0
       552                 0.2
       544                 0.7
       531                 0.9
       528                 1.8
       519                 3.0
       515                 5.0
       507                 5.4
       501                 7.2
       494                 8.2
       491                21.5
       489                56.3
       484                74.9
       482               101.5
       481               121.2
       479               130.4
       478               140.1
       477               142.0
       475               446.1
       474               453.0
       473               513.7
       472               757.8
       471               895.3
       470               930.4
       469               961.9
exec #7
       557                 0.0
       544                 0.5
       536                 0.7
       527                 2.1
       525                 2.4
       512                 2.6
       501                 6.2
       497                15.7
       496                22.9
       495                23.8
       493                47.2
       492                55.7
       491                64.0
       490                64.5
       488                69.0
       486                69.6
       484                74.9
       483                97.0
       482               102.1
       481               110.3
       479               119.1
       477               123.1
       476               143.6
       475               215.2
       473               217.3
       472               233.6
       470               483.8
       468               488.0
exec #8
       557                 0.0
       545                 0.2
       539                 0.7
       535                 0.9
       522                 1.7
       520                 4.6
       498                 5.1
       496                11.0
       492                22.2
       491                32.6
       490                55.3
       489                66.6
       486                73.5
       484                94.8
       483               118.6
       482               120.0
       481               142.0
       480               142.9
       478               143.1
       477               157.0
       476               666.5
       475               675.7
       474               677.5
       473               693.5
       472              1384.9
       470              1391.0
       469              1394.5
       468              1395.4
exec #9
       555                 0.0
       541                 0.9
       527                 1.4
       509                 2.3
       506                 2.7
       500                 6.5
       495                 6.8
       493                10.8
       492                13.6
       491                40.6
       490                53.4
       489                56.0
       488                60.9
       487                68.5
       486                85.8
       485                94.3
       484               112.2
       482               128.5
       481               136.8
       480               153.5
       478               158.3
       477               165.3
       476               190.2
       473               192.9
exec #10
       557                 0.0
       552                 0.0
       544                 0.5
       521                 0.7
       500                 2.8
       496                 8.9
       494                18.5
       492                24.8
       490                29.1
       489                38.5
       488                62.3
       487                73.6
       486                74.1
       484                88.0
       483               105.1
       482               112.5
       481               119.7
       480               120.6
       479               125.6
       477               127.1
       475              2055.5
       474              2060.2
       473              2606.4
       472              2635.7
       471              2662.7
       470              2718.4
       469              2723.9

solutions/BRKGA/R07_08_04_01             473             469             468             473             468             469             468             468             473             469       36003.288
