        UB            Time(s)
exec #1
       752                 0.0
       744                 1.1
       705                 1.6
       698                 3.7
       690                 9.1
       688                17.6
       684                18.6
       681                24.3
       680                30.8
       678                41.4
       672                49.7
       670                54.1
       668               103.6
       660               128.8
       658               172.7
       656               223.5
       652               250.4
       651               262.2
       648               303.2
       640               306.7
       639               420.4
       634               421.1
       632               448.0
       630               463.0
       628               476.1
       626               527.1
       624               897.3
       622               958.4
exec #2
       752                 0.0
       732                 0.7
       703                 2.0
       694                10.0
       690                10.2
       686                28.4
       684                29.6
       672                38.6
       668               283.8
       662               335.6
       652               396.2
       648               800.2
       646               806.3
       644              1057.2
       640              1065.4
       638              1068.8
       636              1100.8
       634              1122.7
       632              1126.0
       630              1126.3
       628              1174.5
       626              2132.1
exec #3
       752                 0.0
       725                 0.5
       716                 2.1
       715                 4.3
       714                 4.5
       703                 5.6
       697                 6.7
       694                10.1
       684                12.6
       671                33.6
       668                47.5
       662               273.5
       658               302.5
       654               378.9
       650               469.1
       648               536.4
       646               699.5
       644               725.4
       642               760.8
       638               766.2
exec #4
       752                 0.0
       737                 0.8
       731                 1.9
       717                 2.1
       694                 4.1
       686                 5.7
       678                19.4
       677                35.4
       674                45.6
       673                66.0
       672                72.9
       661                76.4
       656               105.9
       652               143.7
       646               235.0
       644               280.9
       642               294.0
       640               312.6
       638               330.5
       635               330.8
       634               340.8
       632               344.5
       630               346.1
       628               358.9
       626               377.5
       624               411.9
       622               593.0
exec #5
       752                 0.0
       742                 0.5
       718                 2.4
       695                 3.5
       694                 9.0
       688                10.3
       685                18.4
       682                25.2
       680                48.2
       672                71.9
       667               208.1
       662               318.3
       660               405.3
       658               456.1
       650               496.9
       648               575.5
       644               578.1
       642               596.0
       636               610.7
       634               624.7
       632               629.5
       630               632.5
       626               642.1
       622               647.9
exec #6
       752                 0.0
       744                 0.0
       740                 1.0
       735                 1.8
       726                 2.1
       719                 2.6
       715                 2.9
       712                 5.2
       688                 5.5
       686                 7.3
       680                23.7
       674                27.3
       668                35.6
       664                63.3
       660               155.5
       658               198.3
       656               217.5
       652               277.9
       650               311.4
       642               348.9
       638               385.8
       636               397.0
       634               403.6
       632               404.9
       630               421.9
       628               427.8
       626               493.3
       624               506.9
       622               511.2
exec #7
       752                 0.0
       728                 0.7
       696                 2.6
       689                18.5
       682                22.5
       677                38.2
       674               116.3
       672               144.3
       668               190.7
       667               224.0
       666               362.6
       663               387.8
       662               486.6
       660               640.2
       658               669.6
       654               724.9
       652               748.7
       650               782.2
       648               801.7
       646               803.0
       644               805.9
       642               860.2
       640               934.0
       638               993.8
       634              3056.7
       632              3063.5
       630              3107.8
       626              3112.4
       624              3321.7
exec #8
       752                 0.0
       709                 1.8
       694                 5.3
       690                 9.2
       688                15.4
       684                17.7
       682                23.1
       676                32.9
       670                53.0
       668               435.0
       666               476.7
       662               484.7
       658               813.9
       652               856.8
       648              1163.8
       642              1170.7
       640              1406.4
       636              1633.2
       634              1730.9
       632              1748.8
       626              1855.2
       624              1859.6
exec #9
       752                 0.0
       731                 0.5
       728                 3.2
       715                 3.4
       699                 4.7
       695                13.6
       689                15.0
       683                20.5
       676                42.6
       672               109.1
       670               221.3
       664               280.0
       662               377.2
       660               411.0
       658               502.6
       656               511.8
       654               531.6
       652               535.7
       650               563.9
       648               568.1
       646               619.4
       640               641.8
       638               819.2
       636              2763.6
       632              2766.8
exec #10
       752                 0.0
       715                 0.5
       688                 5.6
       684                 9.5
       678                17.4
       673                35.2
       670                41.7
       668                44.2
       665                69.0
       662                84.0
       661               161.4
       660               163.7
       658               175.8
       656               199.2
       654               218.6
       650               332.9
       649               376.4
       648               377.2
       642               389.1
       636               437.3
       632               491.2
       628               495.8
       626               514.1
       622               533.9

solutions/BRKGA/R08_08_05_02             622             626             638             622             622             622             624             624             632             622       36003.944
