        UB            Time(s)
exec #1
       501                 0.0
       490                 2.6
       482                 6.4
       480                12.4
       478                13.9
       474                16.1
exec #2
       501                 0.0
       500                 1.6
       498                 2.0
       496                 2.5
       490                 3.1
       488                 6.2
       486                 6.3
       484                 6.6
       480                 9.3
       478                11.5
       476                14.0
       474                14.7
exec #3
       501                 0.0
       499                 2.2
       494                 3.9
       492                 5.3
       488                 7.9
       486                13.3
       482                14.0
       480                16.9
       478                19.7
       476                22.3
       474                23.3
exec #4
       501                 0.0
       500                 1.2
       498                 3.3
       492                 3.9
       488                 4.5
       484                 5.8
       480                12.3
       476                13.1
       474                16.9
exec #5
       501                 0.0
       498                 1.9
       496                 2.0
       490                 5.2
       488                 8.4
       484                 8.5
       480                13.5
       478                16.8
       474                20.0
exec #6
       501                 0.0
       500                 1.3
       498                 2.5
       494                 3.0
       492                 3.5
       490                 4.1
       488                 5.1
       482                 6.3
       478                 9.8
       476                11.1
       474                12.2
exec #7
       501                 0.0
       498                 1.8
       496                 2.7
       494                 3.4
       490                 3.9
       486                 5.2
       484                 8.1
       482                 9.2
       478                10.2
       476                13.8
       474                14.4
exec #8
       501                 0.0
       500                 1.2
       498                 1.4
       496                 1.5
       494                 1.8
       490                 2.6
       488                 3.1
       486                 4.5
       482                 4.9
       478                 9.5
       476                11.0
       474                11.5
exec #9
       501                 0.0
       496                 2.0
       494                 2.8
       492                 4.4
       490                 4.6
       488                 5.7
       486                 7.1
       484                 9.9
       482                12.2
       480                12.7
       478                15.9
       476                16.5
       474                19.0
exec #10
       501                 0.0
       500                 0.8
       490                 2.2
       486                 6.6
       484                11.0
       482                13.8
       480                15.0
       478                15.2
       476                17.9
       474                18.2

solutions/BRKGA/R05_06_04_02             474             474             474             474             474             474             474             474             474             474       36001.761
