        UB            Time(s)
exec #1
       797                 0.0
       783                 5.5
       740                 6.8
       732                25.8
       722                32.8
       720                37.2
       705                47.5
       700                74.3
       687               126.8
       686               226.6
       681               373.2
       680               389.8
       677               587.7
       676              1132.0
       675              1325.2
       674              2420.3
exec #2
       782                 0.0
       771                 6.0
       748                18.3
       734                25.0
       723                26.3
       710                32.9
       701                55.4
       698               104.0
       694               120.3
       690               141.5
       686               186.1
       681               282.5
       680               324.5
       679               535.7
       678               883.6
       677               991.4
       673              1329.0
       671              2759.6
exec #3
       797                 0.0
       784                 2.2
       782                 3.6
       754                 6.2
       731                13.9
       730                28.7
       719                34.9
       709                59.5
       707                60.4
       702                64.4
       700                79.6
       699               222.4
       695               235.7
       694               344.9
       690               456.7
       683               537.3
       682              1264.7
exec #4
       797                 0.0
       791                 1.8
       758                 4.5
       740                11.6
       737                38.9
       732                41.5
       721                45.9
       716                48.6
       715                51.6
       714                76.3
       708                92.5
       699                99.8
       697               162.8
       691               185.4
       684               198.1
       682               356.8
       680               683.7
       678              1014.8
       675              1279.7
       674              1755.2
       673              2869.9
exec #5
       797                 0.0
       779                 2.6
       757                12.6
       752                14.0
       751                16.1
       745                21.6
       742                22.5
       735                32.8
       733                35.4
       714                43.7
       713                54.0
       707                62.4
       706                74.7
       704               144.8
       702               177.8
       692               185.4
       689               251.9
       685               433.4
       684               459.4
       680               789.2
       678               793.3
       677              2055.5
       672              2768.8
exec #6
       797                 0.0
       750                 2.6
       746                21.5
       745                22.4
       743                29.4
       738                31.5
       708                34.5
       702                98.1
       701               104.7
       695               133.0
       687               165.5
       681               256.5
       679               534.2
       673               942.9
       671              2576.1
exec #7
       797                 0.0
       779                 2.9
       761                 7.6
       722                14.9
       713                20.6
       703                53.9
       692               174.9
       690               214.0
       683               227.4
       682               248.5
       680               546.3
       678               908.8
       677              3004.4
exec #8
       790                 0.0
       782                 7.0
       777                 7.4
       764                 9.1
       757                10.0
       752                17.2
       751                31.3
       742                34.7
       732                37.7
       731                67.0
       725                90.0
       719               115.1
       713               134.3
       711               146.2
       697               148.8
       693               251.7
       692               422.9
       687               490.5
       680               509.1
       676              1356.4
exec #9
       797                 0.0
       774                 5.3
       773                10.2
       772                11.5
       758                14.1
       723                15.0
       705                30.5
       700                50.3
       694                61.5
       691                85.7
       688               194.7
       684               196.9
       679               391.0
       675               711.1
exec #10
       797                 0.0
       768                 7.4
       764                 9.5
       758                15.6
       737                17.3
       726                24.9
       721                35.6
       713                51.9
       709                59.3
       685                81.5
       681               152.8
       680               298.2
       678              1520.3
       676              1864.6

solutions/BRKGA/R08_10_05_01             674             671             682             673             672             671             677             676             675             676       36007.434
