        UB            Time(s)
exec #1
       501                 0.0
       493                 0.0
       488                 0.4
       485                 1.0
       484                 7.0
       483                 7.4
       482                 9.0
       480                13.2
       478                18.6
       477                25.0
       476                25.9
       475                31.4
       474                31.5
       473                37.1
       471                38.4
       470                41.8
exec #2
       501                 0.0
       491                 0.3
       490                 0.4
       489                 1.0
       487                 1.1
       485                 1.6
       484                 3.6
       482                 6.3
       481                 7.6
       480                 9.4
       477                17.1
       476                24.3
       475                25.4
       474                27.6
       470                28.7
exec #3
       501                 0.0
       491                 0.1
       489                 0.5
       488                 1.1
       487                 1.6
       486                 2.3
       485                 3.4
       484                 4.7
       482                 6.1
       479                15.8
       477                20.9
       476                28.4
       475                30.3
       474                31.5
       473                33.2
       472                36.9
       471                38.3
       470                39.0
exec #4
       496                 0.0
       490                 0.1
       488                 1.1
       487                 1.7
       485                 2.4
       482                 6.1
       480                11.3
       478                18.6
       477                22.0
       476                25.4
       475                25.6
       474                26.4
       473                28.6
       472                31.5
       470                33.1
exec #5
       501                 0.0
       494                 0.1
       492                 0.2
       490                 0.6
       489                 0.8
       488                 1.0
       486                 1.5
       485                 3.2
       482                 3.4
       481                 6.8
       479                 8.9
       478                15.8
       477                18.2
       475                24.2
       473                29.3
       471                29.4
       470                34.4
exec #6
       501                 0.0
       493                 0.0
       487                 0.6
       483                 2.7
       481                 8.4
       480                40.9
       478                46.2
       477                50.4
       475                52.1
       474                93.9
       473               104.5
       472               169.2
       471               172.2
exec #7
       501                 0.0
       491                 0.1
       490                 0.2
       488                 1.2
       486                 2.0
       484                 4.8
       482                 4.9
       478                11.4
       476                21.8
       475                34.4
       473                35.3
       472                38.9
       471                42.1
       470                44.2
exec #8
       501                 0.0
       500                 0.2
       492                 0.4
       487                 0.5
       484                 1.2
       483                 7.4
       480                 7.7
       478                13.4
       477                20.8
       476                24.6
       475                27.0
       474                28.5
       473                31.0
       472                31.1
       471                32.3
       470                34.2
exec #9
       501                 0.0
       493                 0.1
       490                 0.2
       488                 1.0
       486                 1.4
       483                 5.5
       482                 8.4
       479                11.1
       478                20.9
       475                21.9
       473                22.9
       472                27.3
       471                28.0
       470                28.3
exec #10
       501                 0.0
       495                 0.1
       493                 0.2
       491                 0.7
       490                 0.9
       489                 1.2
       488                 1.8
       482                 2.3
       481                 9.8
       480                10.6
       479                14.5
       477                19.0
       476                24.7
       475                25.4
       474                28.0
       473                32.8
       472                32.9
       471                34.7
       470                35.5

solutions/BRKGA/R05_06_06_01             470             470             470             470             470             471             470             470             470             470       36001.798
