        UB            Time(s)
exec #1
      1199                 0.0
      1198               471.2
      1188               477.9
      1182              1087.9
exec #2
      1199                 0.0
      1198               454.3
      1188               479.4
      1182              1612.4
exec #3
      1199                 0.0
      1198               458.5
      1188               490.3
exec #4
      1199                 0.0
      1198               462.7
      1188               500.7
      1182              2922.0
exec #5
      1199                 0.0
      1198               446.0
      1188               472.6
exec #6
      1199                 0.0
      1198               460.6
      1188               480.2
      1182               636.5
exec #7
      1199                 0.0
      1198               460.2
      1188               479.4
      1182               695.2
exec #8
      1199                 0.0
      1198               456.7
      1188               495.2
exec #9
      1199                 0.0
      1198               473.2
      1188               505.5
exec #10
      1199                 0.0
      1198               420.9
      1188               447.2
      1182              2471.1

solutions/BRKGA/R08_20_20_10            1182            1182            1188            1182            1188            1182            1182            1188            1188            1182       36115.371
