        UB            Time(s)
exec #1
       495                 0.0
       480                 4.2
       475                 4.4
       471                 5.4
       466                 6.0
       465                29.6
       450                32.4
exec #2
       495                 0.0
       485                 5.1
       475                 5.3
       460                 5.6
       455                 6.2
       450                11.3
exec #3
       495                 0.0
       489                 6.2
       475                 7.3
       470                10.1
       460                11.6
       455                12.8
exec #4
       495                 0.0
       480                 6.5
       470                 8.7
       465                10.4
       460                10.7
       455                11.3
       450                12.3
exec #5
       495                 0.0
       480                 4.9
       475                 8.6
       465                 9.4
       455                11.3
       450                12.8
exec #6
       495                 0.0
       494                 3.7
       487                 5.3
       485                 7.3
       475                 7.7
       465                 9.5
       460                11.6
       455                12.6
       450                14.0
exec #7
       495                 0.0
       485                 4.1
       477                 6.0
       475                 7.1
       470                 8.6
       465                 8.7
       462                 9.4
       455                 9.5
       450                12.1
exec #8
       495                 0.0
       490                 4.0
       470                 5.0
       465                 6.3
       460                 6.6
       455                 8.2
       450                 9.2
exec #9
       495                 0.0
       485                 4.7
       482                 5.8
       465                 6.9
       460                10.1
       455                10.4
       450                12.1
exec #10
       495                 0.0
       480                 4.8
       475                 7.7
       470                 9.0
       465                10.5
       460                12.2
       450                13.7

solutions/BRKGA/R07_06_06_05             450             450             455             450             450             450             450             450             450             450       36001.807
