        UB            Time(s)
exec #1
       916                 0.0
       914                94.5
       910                95.7
       871                96.3
       863               111.3
       861               112.5
       858               116.4
       850               117.4
       848               120.2
       846               123.9
       842               127.6
       841               139.9
exec #2
       916                 0.0
       890                90.7
       888               107.4
       886               113.7
       855               114.3
       845               116.8
       844               120.6
       842               121.9
       833               124.4
       808               126.3
       793               141.2
       789               158.1
       784               165.4
exec #3
       916                 0.0
       899                95.6
       890               101.7
       889               109.8
       868               137.1
       839               142.1
       834               173.0
       832               174.2
       814               174.8
       799               181.1
       789               185.3
       784              1859.7
       779              1877.4
exec #4
       916                 0.0
       915                35.5
       900                36.1
       897              1109.2
exec #5
       916                 0.0
       915                98.2
       914               126.7
       896               127.9
       895               137.1
       858               143.3
       840               175.6
       832               187.7
       826               192.6
       819               194.5
       794               197.6
       789               213.2
       784               225.0
exec #6
       916                 0.0
       909               103.2
       898               116.1
       873               125.3
       862               138.0
       851               144.1
       850               146.5
       846               168.1
       828               171.0
       823               174.0
       819               187.7
       809               190.7
       804               193.1
       799               198.4
       794               204.0
       789               215.6
       784               261.7
       779               267.6
exec #7
       916                 0.0
       907                95.5
       888               100.5
       881               109.3
       864               124.8
       863               129.6
       858               131.5
       842               136.5
       819               147.8
       815               170.6
       810               179.3
       804               181.1
       799               196.4
       794               197.0
       793               248.3
exec #8
       916                 0.0
       915                39.2
       910                41.5
       900                42.2
       897               279.7
       893               398.8
exec #9
       916                 0.0
       915                87.4
       908                88.0
       907                90.5
       894                93.1
       877                99.9
       873               102.4
       872               111.2
       871               111.8
       868               112.3
       861               113.4
       857               114.6
       853               115.7
       851               124.2
       843               125.5
       842               126.1
       841               129.9
       838               130.6
       833               131.8
       832               132.8
       830               134.0
       822               135.2
       818               136.5
       813               139.0
       808               867.5
exec #10
       916                 0.0
       904                97.7
       903                98.3
       898               107.7
       895               112.7
       882               116.9
       863               117.5
       850               123.8
       846               124.4
       827               134.7
       822               150.0
       812               155.5
       805               156.1
       804               161.1
       793               161.7
       788               170.1
       784               179.7

solutions/BRKGA/R07_15_03_05             841             784             779             897             784             779             793             893             808             784       36010.203
